room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
15621466,100704906,Shared room,,,0,0.0,3,1.0,150.0,,25.796366,-80.192522,2017-01-13 16:13:28.332729
14742396,33437728,Shared room,,,1,0.0,4,1.0,96.0,,25.791924,-80.186675,2017-01-13 16:13:24.976840
3940453,14944181,Shared room,,,21,5.0,2,1.0,75.0,,25.784216,-80.196851,2017-01-13 16:13:23.422314
16566895,6095608,Shared room,,,0,0.0,4,1.0,42.0,,25.764347,-80.194164,2017-01-13 16:13:22.253636
11211214,44049649,Shared room,,,24,4.5,2,1.0,57.0,,25.791834,-80.18676,2017-01-13 16:13:20.787650
13675417,79553415,Shared room,,,0,0.0,2,1.0,15.0,,25.710267,-80.279996,2017-01-13 16:13:18.264461
15301185,92728943,Shared room,,,12,5.0,2,1.0,40.0,,25.793043,-80.24691,2017-01-13 16:13:18.256160
7460792,38502219,Shared room,,,5,5.0,2,1.0,36.0,,25.820777,-80.204504,2017-01-13 16:13:18.251631
15301147,92728943,Shared room,,,22,5.0,2,1.0,40.0,,25.793279,-80.247584,2017-01-13 16:13:18.238137
12287117,42725514,Shared room,,,25,4.0,2,1.0,30.0,,25.758963,-80.20737,2017-01-13 16:13:18.235647
6571669,34371905,Shared room,,,0,0.0,1,1.0,250.0,,25.782167,-80.142766,2017-01-13 16:13:15.774230
5620401,4115532,Shared room,,,0,0.0,3,1.0,300.0,,25.799266,-80.18541,2017-01-13 16:13:15.769844
9953308,29034036,Shared room,,,0,0.0,2,1.0,200.0,,25.7684,-80.189894,2017-01-13 16:13:14.677972
12600575,62777700,Shared room,,,0,0.0,2,1.0,200.0,,25.795529,-80.199871,2017-01-13 16:13:14.674449
7651227,22135209,Shared room,,,1,0.0,2,1.0,173.0,,25.788135,-80.144174,2017-01-13 16:13:13.883702
15802526,101958562,Shared room,,,0,0.0,1,1.0,170.0,,25.828473,-80.217377,2017-01-13 16:13:13.881119
13494924,46988181,Shared room,,,1,0.0,4,1.0,144.0,,25.773227,-80.186769,2017-01-13 16:13:13.878007
12237568,45041008,Shared room,,,25,5.0,1,1.0,150.0,,25.768799,-80.189623,2017-01-13 16:13:13.873543
1449567,7779386,Shared room,,,5,5.0,2,1.0,110.0,,25.768646,-80.190877,2017-01-13 16:13:11.683604
11131377,34572727,Shared room,,,0,0.0,1,1.0,100.0,,25.785151,-80.143255,2017-01-13 16:13:10.580910
14571246,9792919,Shared room,,,2,0.0,1,1.0,100.0,,25.785113,-80.143369,2017-01-13 16:13:10.578572
13912207,82400390,Shared room,,,0,0.0,1,1.0,100.0,,25.716417,-80.27686,2017-01-13 16:13:10.576052
16691495,99753060,Shared room,,,0,0.0,1,1.0,100.0,,25.825912,-80.261698,2017-01-13 16:13:10.573915
10229528,44939467,Shared room,,,4,5.0,2,1.0,90.0,,25.811539,-80.269125,2017-01-13 16:13:10.569245
6518974,34091105,Shared room,,,21,5.0,2,1.0,100.0,,25.72668,-80.238315,2017-01-13 16:13:10.564056
13251349,9425302,Shared room,,,0,0.0,1,1.0,73.0,,25.786029,-80.14481,2017-01-13 16:13:09.464940
13689427,7449937,Shared room,,,0,0.0,1,1.0,70.0,,25.789675,-80.143878,2017-01-13 16:13:09.460232
10547751,49124508,Shared room,,,0,0.0,1,1.0,60.0,,25.779922,-80.208629,2017-01-13 16:13:09.457963
15831822,102509747,Shared room,,,0,0.0,1,1.0,65.0,,25.774887,-80.287468,2017-01-13 16:13:09.455416
16087059,34320146,Shared room,,,0,0.0,2,1.0,77.0,,25.796095,-80.205373,2017-01-13 16:13:09.453191
12432325,67251043,Shared room,,,0,0.0,1,1.0,70.0,,25.782818,-80.286035,2017-01-13 16:13:09.450879
12210945,65672322,Shared room,,,0,0.0,2,1.0,70.0,,25.757672,-80.259707,2017-01-13 16:13:09.447191
16024645,74198907,Shared room,,,0,0.0,1,1.0,80.0,,25.793365,-80.187496,2017-01-13 16:13:09.444918
15055978,65291982,Shared room,,,0,0.0,1,1.0,70.0,,25.850416,-80.158883,2017-01-13 16:13:09.442539
16451207,79217010,Shared room,,,1,0.0,2,1.0,65.0,,25.787473,-80.144694,2017-01-13 16:13:09.440243
16664986,21856920,Shared room,,,0,0.0,3,1.0,60.0,,25.800694,-80.186399,2017-01-13 16:13:09.437849
15509793,62456085,Shared room,,,2,0.0,2,1.0,80.0,,25.77594,-80.189022,2017-01-13 16:13:09.433643
15968894,103720080,Shared room,,,1,0.0,2,1.0,60.0,,25.84725,-80.1508,2017-01-13 16:13:07.887826
5242794,10287437,Shared room,,,15,5.0,1,1.0,40.0,,25.791796,-80.186877,2017-01-13 16:13:07.879809
11422824,38502219,Shared room,,,1,0.0,2,1.0,42.0,,25.820787,-80.205454,2017-01-13 16:13:07.871644
16287578,13813713,Shared room,,,0,0.0,1,1.0,45.0,,25.79084,-80.185378,2017-01-13 16:13:07.869194
12715847,51462207,Shared room,,,0,0.0,2,1.0,55.0,,25.801136,-80.191887,2017-01-13 16:13:07.864698
13959789,80748676,Shared room,,,7,5.0,1,1.0,53.0,,25.85317,-80.155993,2017-01-13 16:13:06.542362
12847194,64774228,Shared room,,,1,0.0,2,1.0,40.0,,25.820807,-80.198729,2017-01-13 16:13:06.537908
14859913,25493521,Shared room,,,1,0.0,2,1.0,50.0,,25.849096,-80.183718,2017-01-13 16:13:06.533855
15950783,42583756,Shared room,,,1,0.0,2,1.0,60.0,,25.855026,-80.160749,2017-01-13 16:13:06.530015
9952412,36093154,Shared room,,,54,5.0,1,1.0,42.0,,25.810331,-80.275404,2017-01-13 16:13:06.527167
10548889,48448744,Shared room,,,12,4.5,1,1.0,40.0,,25.794846,-80.216534,2017-01-13 16:13:06.524609
15027628,40426358,Shared room,,,9,5.0,2,1.0,45.0,,25.763201,-80.19411,2017-01-13 16:13:06.521816
16093043,104359573,Shared room,,,2,0.0,2,1.0,50.0,,25.783443,-80.143046,2017-01-13 16:13:06.517089
5579079,11108621,Shared room,,,4,4.5,1,1.0,50.0,,25.798206,-80.193559,2017-01-13 16:13:05.287701
12814798,52467477,Shared room,,,2,0.0,2,1.0,44.0,,25.76524,-80.207501,2017-01-13 16:13:05.282663
1588831,4934295,Shared room,,,1,0.0,2,1.0,50.0,,25.733802,-80.28829,2017-01-13 16:13:05.279575
16558282,107512477,Shared room,,,0,0.0,2,1.0,45.0,,25.824568,-80.188101,2017-01-13 16:13:05.277181
6975755,6258721,Shared room,,,56,5.0,1,1.0,50.0,,25.761166,-80.190648,2017-01-13 16:13:05.273711
9289966,48235637,Shared room,,,1,0.0,2,1.0,50.0,,25.757799,-80.241821,2017-01-13 16:13:05.269077
16377838,159638,Shared room,,,1,0.0,2,1.0,45.0,,25.793103,-80.187486,2017-01-13 16:13:05.266613
16696593,110579443,Shared room,,,0,0.0,2,1.0,50.0,,25.767832,-80.192846,2017-01-13 16:13:05.264213
10475033,43615233,Shared room,,,1,0.0,1,1.0,54.0,,25.762772,-80.196968,2017-01-13 16:13:05.260637
16547100,66624344,Shared room,,,0,0.0,2,1.0,50.0,,25.765985,-80.207208,2017-01-13 16:13:05.258314
12593186,42725514,Shared room,,,18,4.5,1,1.0,40.0,,25.757318,-80.20653,2017-01-13 16:13:05.253215
15518002,14944181,Shared room,,,2,0.0,1,1.0,50.0,,25.795404,-80.187963,2017-01-13 16:13:05.244867
7460542,38502219,Shared room,,,9,4.5,2,1.0,20.0,,25.819952,-80.204825,2017-01-13 16:13:04.217365
5184420,10287437,Shared room,,,17,4.5,1,1.0,40.0,,25.793423,-80.188308,2017-01-13 16:13:04.214754
13940771,82916745,Shared room,,,1,0.0,1,1.0,40.0,,25.846506,-80.175405,2017-01-13 16:13:04.211727
14341030,82035026,Shared room,,,4,3.0,3,1.0,24.0,,25.801839,-80.188772,2017-01-13 16:13:04.209311
13615075,42723756,Shared room,,,3,5.0,5,1.0,35.0,,25.786568,-80.254997,2017-01-13 16:13:04.205341
12094594,29946476,Shared room,,,33,4.5,2,1.0,40.0,,25.757316,-80.205878,2017-01-13 16:13:04.197216
8460956,29946476,Shared room,,,67,4.0,2,1.0,40.0,,25.757668,-80.207211,2017-01-13 16:13:04.194794
12593255,42725514,Shared room,,,24,4.5,1,1.0,40.0,,25.757069,-80.207421,2017-01-13 16:13:04.192516
12286981,42725514,Shared room,,,29,4.5,1,1.0,40.0,,25.759051,-80.206144,2017-01-13 16:13:04.189707
12593094,42725514,Shared room,,,13,4.5,1,1.0,25.0,,25.757309,-80.207027,2017-01-13 16:13:02.783317
12592849,42725514,Shared room,,,12,4.5,2,1.0,40.0,,25.757418,-80.207175,2017-01-13 16:13:02.780292
12593641,42725514,Shared room,,,28,4.5,1,1.0,40.0,,25.759153,-80.207406,2017-01-13 16:13:02.777815
8445539,29946476,Shared room,,,50,4.0,1,1.0,40.0,,25.758931,-80.206071,2017-01-13 16:13:02.772885
14238908,86606622,Shared room,,,0,0.0,1,1.0,30.0,,25.84757,-80.176191,2017-01-13 16:13:02.767461
16747392,99265604,Shared room,,,0,0.0,1,1.0,19.0,,25.770705,-80.217133,2017-01-13 16:13:02.764017
16743127,99265604,Shared room,,,0,0.0,1,1.0,19.0,,25.770376,-80.217543,2017-01-13 16:13:02.757928
16742985,99265604,Shared room,,,0,0.0,1,1.0,19.0,,25.770558,-80.219111,2017-01-13 16:13:02.755627
16747763,99265604,Shared room,,,0,0.0,1,1.0,19.0,,25.770881,-80.21894,2017-01-13 16:13:02.753248
16742683,99265604,Shared room,,,0,0.0,1,1.0,20.0,,25.770524,-80.21699,2017-01-13 16:13:02.750968
15823528,38502219,Shared room,,,1,0.0,1,1.0,20.0,,25.820614,-80.20467,2017-01-13 16:13:02.748481
