room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
17380879,45435914,Shared room,,5.0,5,5.0,3,1.0,49.0,,25.774117,-80.192646,2017-04-07 14:40:30.821514
15301185,92728943,Shared room,,5.0,37,5.0,3,1.0,40.0,,25.793043,-80.24691,2017-04-07 14:40:29.718847
15301270,92728943,Shared room,,5.0,25,4.5,2,1.0,40.0,,25.791051,-80.24689,2017-04-07 14:40:29.716501
14827387,92728943,Shared room,,5.0,38,4.5,2,1.0,40.0,,25.791292,-80.246735,2017-04-07 14:40:29.712940
16747059,99265604,Shared room,,5.0,10,4.0,2,1.0,30.0,,25.771088,-80.217427,2017-04-07 14:40:29.710153
16747984,99265604,Shared room,,5.0,10,4.0,2,1.0,30.0,,25.771682,-80.217206,2017-04-07 14:40:29.702815
16769488,99265604,Shared room,,5.0,9,4.0,2,1.0,30.0,,25.772305,-80.219079,2017-04-07 14:40:28.792476
14886517,92728943,Shared room,,5.0,37,4.5,4,1.0,40.0,,25.792597,-80.246718,2017-04-07 14:40:28.787978
11631106,59595991,Shared room,,5.0,11,5.0,2,1.0,38.0,,25.763637,-80.219025,2017-04-07 14:40:28.777949
17943765,76853108,Shared room,,3.0,1,0.0,2,1.0,22.0,,25.813755,-80.236958,2017-04-07 14:40:28.775698
16769602,99265604,Shared room,,5.0,14,4.0,2,1.0,30.0,,25.771063,-80.217787,2017-04-07 14:40:28.773449
6571669,34371905,Shared room,,5.0,0,0.0,1,1.0,250.0,,25.782167,-80.142766,2017-04-07 14:40:27.527433
5620401,4115532,Shared room,,3.0,0,0.0,3,1.0,300.0,,25.799266,-80.18541,2017-04-07 14:40:27.524641
9172171,47353758,Shared room,,5.0,5,4.5,2,1.0,199.0,,25.788384,-80.143552,2017-04-07 14:40:26.561005
13108116,51462207,Shared room,,3.0,1,0.0,3,1.0,180.0,,25.800154,-80.190582,2017-04-07 14:40:25.259598
7651227,22135209,Shared room,,5.0,1,0.0,2,1.0,173.0,,25.788135,-80.144174,2017-04-07 14:40:25.256572
17484534,118459747,Shared room,,5.0,1,0.0,6,1.0,143.0,,25.760659,-80.192629,2017-04-07 14:40:25.253791
15802526,101958562,Shared room,,3.0,1,0.0,1,1.0,170.0,,25.828473,-80.217377,2017-04-07 14:40:25.251500
13494924,46988181,Shared room,,5.0,1,0.0,4,1.0,144.0,,25.773227,-80.186769,2017-04-07 14:40:25.247809
11066831,25601350,Entire home/apt,,5.0,0,0.0,16,9.0,2500.0,,25.773306,-80.149557,2017-04-07 14:35:23.645201
4650337,4630642,Entire home/apt,,4.0,0,0.0,8,4.0,1700.0,,25.793047,-80.163368,2017-04-07 14:33:13.180187
5959553,24864399,Entire home/apt,,4.0,0,0.0,12,6.0,10000.0,,25.803943,-80.146282,2017-04-07 14:33:13.177863
10855534,47102875,Entire home/apt,,5.0,0,0.0,16,10.0,7000.0,,25.779598,-80.161142,2017-04-07 14:33:13.163359
12568826,68141107,Entire home/apt,,5.0,0,0.0,6,3.0,570.0,,25.786785,-80.144608,2017-04-07 14:33:05.747638
8986340,46554285,Entire home/apt,,5.0,7,4.5,9,2.0,580.0,,25.782498,-80.142575,2017-04-07 14:33:05.006382
9452289,26534988,Entire home/apt,,5.0,6,4.5,8,2.0,650.0,,25.781688,-80.142437,2017-04-07 14:33:04.995386
13501335,59669934,Entire home/apt,,5.0,8,5.0,4,0.0,160.0,,25.781427,-80.135666,2017-04-07 14:30:28.628954
15898377,2634119,Entire home/apt,,5.0,2,0.0,4,1.0,150.0,,25.77668,-80.141098,2017-04-07 14:30:24.980265
16489430,8036576,Entire home/apt,,5.0,13,4.5,4,1.0,146.0,,25.782367,-80.136755,2017-04-07 14:30:01.680527
12343691,2634119,Entire home/apt,,5.0,3,4.5,4,1.0,140.0,,25.789386,-80.133936,2017-04-07 14:29:58.970379
7698307,12816179,Entire home/apt,,5.0,49,4.5,4,0.0,144.0,,25.790398,-80.133429,2017-04-07 14:29:57.697087
1782291,9355413,Entire home/apt,,5.0,46,4.5,4,1.0,169.0,,25.772978,-80.131314,2017-04-07 14:29:57.686624
14966612,21789890,Entire home/apt,,5.0,14,4.5,4,1.0,155.0,,25.778518,-80.132901,2017-04-07 14:29:54.405014
16944676,648397,Entire home/apt,,4.0,7,5.0,4,1.0,160.0,,25.850298,-80.14043,2017-04-07 14:29:52.983586
3994250,20706183,Entire home/apt,,5.0,148,5.0,4,0.0,150.0,,25.770164,-80.134873,2017-04-07 14:29:51.521124
16320091,106806321,Entire home/apt,,5.0,14,4.5,4,0.0,150.0,,25.787005,-80.133273,2017-04-07 14:29:50.035802
13622694,44929314,Entire home/apt,,5.0,16,4.0,6,2.0,168.0,,25.779839,-80.135382,2017-04-07 14:29:47.440176
16868529,112406426,Entire home/apt,,3.0,7,5.0,4,2.0,159.0,,25.849496,-80.192682,2017-04-07 14:29:42.367353
9199120,47849597,Entire home/apt,,3.0,108,4.5,4,0.0,120.0,,25.80535,-80.200718,2017-04-07 14:29:11.172772
6237568,9115759,Entire home/apt,,3.0,41,4.5,4,1.0,95.0,,25.845858,-80.196555,2017-04-07 14:28:57.650475
16203069,101595303,Entire home/apt,,6.0,0,0.0,4,2.0,70.0,,25.771314,-80.311509,2017-04-07 14:28:50.891836
15662034,74879206,Entire home/apt,,3.0,0,0.0,12,6.0,3000.0,,25.792268,-80.174572,2017-04-07 14:28:46.245663
4652244,4630642,Entire home/apt,,3.0,0,0.0,8,4.0,1300.0,,25.789939,-80.175671,2017-04-07 14:28:43.673315
12517255,67791187,Entire home/apt,,3.0,7,4.5,16,3.0,1200.0,,25.798317,-80.197439,2017-04-07 14:28:43.654708
11981474,1838761,Entire home/apt,,4.0,1,0.0,7,3.0,890.0,,25.791933,-80.154312,2017-04-07 14:28:39.338728
9224987,2466395,Entire home/apt,,4.0,1,0.0,14,3.0,599.0,,25.847077,-80.156312,2017-04-07 14:28:35.327017
1315285,7131357,Entire home/apt,,5.0,15,4.0,16,4.0,550.0,,25.784535,-80.14251,2017-04-07 14:28:35.318707
9424737,46554285,Entire home/apt,,5.0,14,4.0,7,3.0,590.0,,25.781637,-80.142528,2017-04-07 14:28:35.315560
14858933,334732,Entire home/apt,,5.0,0,0.0,6,2.0,550.0,,25.786002,-80.144719,2017-04-07 14:28:32.591786
