room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13108116,51462207,Shared room,,,1,0.0,3,1.0,90.0,,25.800154,-80.190582,2017-02-12 07:52:16.601720
5620401,4115532,Shared room,,,0,0.0,3,1.0,300.0,,25.799266,-80.18541,2017-02-12 07:52:10.590414
9953308,29034036,Shared room,,,0,0.0,2,1.0,200.0,,25.7684,-80.189894,2017-02-12 07:52:09.978529
12600575,62777700,Shared room,,,0,0.0,2,1.0,200.0,,25.795529,-80.199871,2017-02-12 07:52:09.976164
9172171,47353758,Shared room,,,5,4.5,2,1.0,199.0,,25.788384,-80.143552,2017-02-12 07:52:09.973384
1449567,7779386,Shared room,,,5,5.0,2,1.0,150.0,,25.768646,-80.190877,2017-02-12 07:52:08.631027
7651227,22135209,Shared room,,,1,0.0,2,1.0,173.0,,25.788135,-80.144174,2017-02-12 07:52:08.628462
13494924,46988181,Shared room,,,1,0.0,4,1.0,144.0,,25.773227,-80.186769,2017-02-12 07:52:08.625413
15802526,101958562,Shared room,,,0,0.0,1,1.0,170.0,,25.828473,-80.217377,2017-02-12 07:52:08.620842
11131377,34572727,Shared room,,,0,0.0,1,1.0,100.0,,25.785151,-80.143255,2017-02-12 07:52:05.129771
14571246,9792919,Shared room,,,2,0.0,1,1.0,100.0,,25.785113,-80.143369,2017-02-12 07:52:05.127492
10229528,44939467,Shared room,,,4,5.0,2,1.0,90.0,,25.811539,-80.269125,2017-02-12 07:52:05.124657
16087059,34320146,Shared room,,,0,0.0,2,1.0,85.0,,25.796095,-80.205373,2017-02-12 07:52:05.121752
16691495,99753060,Shared room,,,0,0.0,1,1.0,100.0,,25.825912,-80.261698,2017-02-12 07:52:05.117781
13912207,82400390,Shared room,,,0,0.0,1,1.0,100.0,,25.716417,-80.27686,2017-02-12 07:52:05.115404
15509793,62456085,Shared room,,,5,4.5,2,1.0,100.0,,25.77594,-80.189022,2017-02-12 07:52:05.113036
6518974,34091105,Shared room,,,24,5.0,2,1.0,100.0,,25.72668,-80.238315,2017-02-12 07:52:05.110143
12432325,67251043,Shared room,,,0,0.0,1,1.0,70.0,,25.782818,-80.286035,2017-02-12 07:52:04.510585
12210945,65672322,Shared room,,,0,0.0,2,1.0,70.0,,25.757672,-80.259707,2017-02-12 07:52:04.508155
