room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,name,latitude,longitude,last_modified
6121546,1624110,Entire home/apt,,5,12,4.5,4,2,120,,VIP Luxury Penthouse in Brickell,25.763482,-80.19153,14:00.7
14733294,91758315,Entire home/apt,,5,6,5,2,0,100,,Spacious studio in Brickell!,25.762834,-80.19168,14:00.7
10703796,14630764,Entire home/apt,,5,34,5,2,1,115,,Weekend Special  6/8 - 13 Modern loft w/pool view,25.767184,-80.196912,14:00.7
15611528,100658371,Entire home/apt,,5,5,5,3,1,105,,1BR condo. Free parking. Beautiful.,25.760738,-80.190934,13:57.7
2288447,11688634,Entire home/apt,,5,6,5,4,1,114,,BRICKELL SUITE - ELEGANT & FUN!,25.764317,-80.190298,13:57.7
14757939,43945988,Entire home/apt,,5,2,0,1,0,108,,Miami Executive Studio-One Broadway #1110 (Studio),25.760311,-80.192587,13:57.7
5314160,27219870,Entire home/apt,,5,20,5,3,1,110,,HILTON-CONRAD Miami (Brickell) Spacious Apartment!,25.759597,-80.191194,13:57.7
15872537,54530064,Entire home/apt,,5,10,5,4,1,110,,LUXURY PENT HOUSE IN BRICKELL,25.761308,-80.189424,13:57.7
18560027,15479827,Entire home/apt,,5,3,5,3,2,120,,Luxury Miami Apartment in Brickell,25.762461,-80.191888,13:56.1
15644816,47796668,Entire home/apt,,5,0,0,3,0,120,,"Apt in Miami with Views, Pool, Gym and Sauna.",25.762852,-80.192802,13:56.1
4986473,23393049,Entire home/apt,,5,12,5,2,1,112,,Luxury Apartment Brickell Avenue+WiFi+Free Parking,25.763203,-80.191183,13:56.1
19087488,6204254,Entire home/apt,,5,0,0,2,1,105,,BRICKELL LARGE 1 BEDROOM OCEAN FRONT,25.761028,-80.189513,13:56.0
5077475,26220564,Entire home/apt,,5,38,5,2,1,115,,"Spacious, impeccable, and modern...",25.761647,-80.195044,13:54.4
17450968,32698723,Entire home/apt,,5,8,4.5,4,1,110,,Brickell Best area in Miami,25.762254,-80.191119,13:54.4
18214911,10404912,Entire home/apt,,5,1,0,4,1,117,,"ENTIRE hip fancy central apartment!I'm in Miami,B!",25.763152,-80.192893,13:54.4
18395661,24449179,Entire home/apt,,5,2,0,4,0,120,,HILTON-CONRAD APARTMENT (FREE PARKING),25.760319,-80.191724,13:54.4
3563138,5872242,Entire home/apt,,5,70,4.5,4,1,149,,AMAZING  OCEAN VIEW  !!!!,25.774678,-80.189756,13:19.2
16475364,108139693,Entire home/apt,,5,8,3,4,1,130,,Cozy one bedroom mid south beach !!,25.779264,-80.134308,12:57.2
6952951,36452740,Entire home/apt,,5,14,4.5,3,0,129,,"The Best, Bayfront in downtown",25.775382,-80.1889,12:07.1
12656617,68324696,Entire home/apt,,5,1,0,4,1,140,,Beautiful Loft in Downtown Miami,25.777425,-80.188806,12:05.6
17282176,27444023,Entire home/apt,,5,16,5,6,2,213,,Luxury Ocean view Huge Corner 2BR Unit in Miami,25.767637,-80.188018,57:54.3
12917397,14197051,Entire home/apt,,5,54,4.5,8,2,249,,W Hotel Brickell,25.769501,-80.190541,57:54.3
14041064,3624597,Entire home/apt,,5,54,4.5,5,2,290,,"LUXERY ICON BRICKELL  2 bedrooms, 48th Floor!",25.76764,-80.190028,57:54.3
12814124,33076519,Entire home/apt,,5,11,4.5,4,2,222,,LUXURY W ICON BRICKELL AMAZING VIEW,25.769384,-80.188012,57:54.3
9852307,4453408,Entire home/apt,,5,60,5,6,3,220,,"Miami LUX Zen Living,3Beds 2B 00425",25.768128,-80.188587,57:52.7
16705972,98494324,Entire home/apt,,5,30,4.5,6,2,219,,W MIAMI - Luxury Resort - Spacious 2B/2B.,25.76906,-80.189314,57:52.7
17749841,45026598,Entire home/apt,,5,3,5,4,1,250,,Cozy + modern w/ amazing views!,25.774906,-80.190963,57:52.7
17831161,68287256,Entire home/apt,,5,4,5,6,2,249,,Luxurious Extra Large 2/2 Corner Unit on Brickell,25.769439,-80.189847,57:52.7
8069867,4630642,Entire home/apt,,5,0,0,16,10,1850,,11Br Waterfront Villa Sethina,25.779795,-80.150451,57:51.5
13902034,25601350,Entire home/apt,,5,0,0,12,4,5200,,90' Eagle Luxury Yacht Charter,25.772186,-80.140409,57:48.8
4589792,4615057,Entire home/apt,,5,0,0,4,2,1000,,TOP LUXURY SOFI WATER VIEW 2BR PH! ,25.773206,-80.139014,57:48.8
5288515,2466395,Entire home/apt,,5,0,0,6,2,499,,Modern 2BR / 2Bath  in SoFI,25.770754,-80.137416,57:44.2
2424777,12392518,Entire home/apt,,5,0,0,4,1,499,,"Upscale 1 Bdrm Villa, Fisher Island",25.761975,-80.145949,57:44.2
14916135,68142765,Entire home/apt,,5,0,0,16,7,1200,,Ocean Drive penthouse whole floor!,25.778872,-80.130526,57:33.3
1334391,2466395,Entire home/apt,,5,3,4.5,5,2,299,,Ocean Drive Gem w/ Pool & Parking!,25.78649,-80.13057,57:03.9
6450639,8643876,Entire home/apt,,5,4,4.5,8,3,397,,4 RM Sanctuary by Beach lockout apt,25.792418,-80.129306,57:03.3
15418809,61569740,Entire home/apt,,5,0,0,5,2,400,,**BEST** VIEWS & LOCATION IN SOUTH BEACH! CHIC 2BR,25.77062,-80.139053,56:59.9
4557933,10696689,Entire home/apt,,5,0,0,2,1,350,,ART BASEL - The Perfect Spot,25.77566,-80.141423,56:51.4
6209073,30245762,Entire home/apt,,5,0,0,4,1,285,,STEPS TO BEACH&NIGHT LIFE!!!,25.772916,-80.134472,56:36.9
2807715,13830304,Entire home/apt,,5,6,3.5,6,2,250,,Must See South Beach Art Deco Gem!,25.783446,-80.142294,56:36.9
12602531,68393895,Entire home/apt,,5,0,0,4,1,280,,Great apt in centrally area,25.775532,-80.139093,56:35.0
3090844,6697019,Entire home/apt,,5,32,4.5,6,2,249,,2 apts Ideal for groups SouthBeach6,25.77653,-80.134282,56:30.7
1227776,6697019,Entire home/apt,,5,220,4,6,2,249,,WOW!! 2/2 Heart of South Beach,25.77793,-80.130833,56:24.2
17790470,14701712,Entire home/apt,,5,0,0,16,1,1200,,SPRING BREAK SOUL,25.778129,-80.184543,56:21.6
18195336,125575724,Entire home/apt,,4,0,0,12,6,700,,South Beach lovely villa for rent,25.789029,-80.162102,56:21.6
9599218,14701712,Entire home/apt,,3,3,5,5,2,888,,AAA HILTON RESIDENTIAL 2 SUITES,25.780273,-80.187458,56:21.6
4586698,22125424,Entire home/apt,,5,12,5,3,1,157,,Downtown Miami Luxury Condo Great V,25.776213,-80.189791,49:28.3
17978933,84269094,Entire home/apt,,5,1,0,6,2,165,,W Brickell Condo 2 bed/2 bath up to 6p  40+FLOOR,25.768368,-80.188652,49:28.3
8202678,4453408,Entire home/apt,,5,36,5,4,2,160,,MIAMI'SBESTNEWCHARMING1Bedroom-1Bathroom00739,25.768681,-80.19042,49:28.3
2075893,7593935,Entire home/apt,,5,21,5,3,1,170,,Luxury Apt In Brickell !!!,25.771693,-80.176829,49:26.5
5657391,29322917,Entire home/apt,,5,44,5,4,1,159,,Apartment with amazing view @ IconBrickell,25.768883,-80.189247,49:26.5
4679188,24092576,Entire home/apt,,5,1,0,5,2,199,,Ocean View Luxury 2br/2ba Suite,25.786999,-80.144125,49:24.8
4689677,24092576,Entire home/apt,,5,0,0,5,2,199,,Ocean View Luxury 2br/2ba Apartment,25.786275,-80.144194,49:24.8
9882400,50828368,Entire home/apt,,5,2,0,6,1,200,,Location location location,25.776294,-80.135022,49:24.8
10314651,16127626,Entire home/apt,,5,6,4.5,6,2,200,,Charming 2 bedroom in SoBe!,25.783285,-80.135242,49:23.5
1190897,6510102,Entire home/apt,,5,1,0,4,1,200,,NICE APPARTEMENT FURNISHED,25.788412,-80.141478,49:23.5
14694950,91384122,Entire home/apt,,5,1,0,4,1,200,,Luxury apartment in South Beach,25.779518,-80.141866,49:21.6
16050041,68142765,Entire home/apt,,5,1,0,5,1,190,,Beautiful apartment on South Beach!,25.770784,-80.1348,49:21.6
18859361,1380861,Entire home/apt,,5,0,0,4,1,200,,South Beach One Year Rental,25.780422,-80.142363,49:20.0
17714567,1287778,Entire home/apt,,5,2,0,4,1,199,,1100 West City Suite WiFi Pool Spa Gym 11L4,25.782378,-80.1431,49:18.2
245476,1287778,Entire home/apt,,5,38,4.5,4,1,181,,1100 West Suite City View Balcony 1.5 Bath 02L8,25.783204,-80.145589,49:18.2
3068990,3353351,Entire home/apt,,5,62,5,5,2,180,,Beautiful SoFi Garden Apartment,25.772505,-80.136552,49:15.7
16675327,15418280,Entire home/apt,,5,4,5,3,1,199,,Modern 1 bedroom with amazing bay view,25.781945,-80.142682,49:14.4
7526795,33295885,Entire home/apt,,5,5,4,6,2,200,,Beautiful 2BR apt in South Beach close to beach!,25.771187,-80.138594,49:12.8
77165,77595,Entire home/apt,,5,20,4,6,2,202,,2 BR Apart in SoBe close to beach!,25.77216,-80.136998,49:07.5
18120193,25169829,Entire home/apt,,5,2,0,7,2,200,,Beautiful waterfront condo in the Heart of SoBe,25.787418,-80.14421,49:07.5
6590350,34464480,Entire home/apt,,5,35,4.5,6,2,199,,Amazing Fully Renovated 2 Bedroom - Ocean Drive,25.778403,-80.131828,49:05.9
7900991,11866166,Entire home/apt,,5,16,4.5,5,1,178,,Beautiful Contemporary  Apartment,25.771325,-80.134477,49:04.4
9710418,1626296,Entire home/apt,,5,4,4,4,1,160,,One Bedroom Apartment On Collins Av,25.783387,-80.13038,48:59.9
14961678,85357846,Entire home/apt,,5,8,5,3,1,175,,Sea-front luxury apartment in south beach,25.76859,-80.13745,48:56.4
16880476,1287778,Entire home/apt,,5,3,4.5,4,1,174,,1100 West Suite City View Balcony 1.5 Bath 02L14,25.78268,-80.141879,48:54.7
17863017,117590397,Entire home/apt,,5,1,0,5,1,165,,South Beach - Magic on Meridian,25.780732,-80.136512,48:51.7
791486,798245,Entire home/apt,,3,1,0,5,1,210,,Miami 1/1 Downtown Furnished (2),25.793005,-80.186449,48:39.5
870511,4405145,Entire home/apt,,5,15,4.5,3,0,178,,THE JACUZZI STUDIO SLEEPS UP TO 3 ,25.791613,-80.140893,48:39.4
1818564,3988920,Entire home/apt,,5,18,5,5,2,199,,2BR/2BA Luxury Bay Front Penthouse,25.787479,-80.14472,48:39.4
2077347,798245,Entire home/apt,,3,0,0,2,1,210,,Miami 1/1 Downtown Furnished (3),25.792091,-80.187797,48:39.4
1940053,3988920,Entire home/apt,,5,11,4.5,5,2,199,,2BR/2BA Luxury Bay Front Suite,25.787001,-80.14499,48:38.0
12875508,48365258,Entire home/apt,,3,1,0,10,3,197,,3/2 River Marina Tower & Resort [05],25.792885,-80.21011,48:38.0
5420507,4127608,Entire home/apt,,3,4,5,5,2,180,,2/2 | BAYVIEW | IN DOUBLETREE HOTEL,25.790672,-80.186025,48:38.0
15701316,30317781,Entire home/apt,,3,1,0,5,2,180,,Modern Wynwood Vacation Apartment,25.803911,-80.194432,48:38.0
14685212,12005309,Entire home/apt,,3,0,0,6,2,200,,Icon 2016 bay view Condo,25.804477,-80.186979,48:38.0
5400193,27993573,Entire home/apt,,3,0,0,4,0,200,,56th floor Apt in Downtown Miami,25.791718,-80.186267,48:38.0
10686090,11219743,Entire home/apt,,3,0,0,4,1,200,,Photography Studio & Loft,25.809579,-80.207759,48:34.4
14608221,52346677,Entire home/apt,,3,1,0,5,2,206,,EdgeWater Miami,25.791908,-80.186483,48:34.4
9409592,19326088,Entire home/apt,,3,0,0,2,1,200,,Big Master Suite with Spa Bathroom,25.817521,-80.194711,48:34.4
16237881,95713366,Entire home/apt,,3,0,0,4,1,179,,Urban Escape! (1/1.5),25.790316,-80.185753,48:34.4
11847153,61562374,Entire home/apt,,3,0,0,4,1,199,,One bedroom with city view,25.791442,-80.186024,48:34.4
9663382,49582862,Entire home/apt,,3,0,0,4,1,180,,Industrial Loft Downtown,25.791043,-80.193715,48:33.1
15168663,95713366,Entire home/apt,,3,0,0,2,1,200,,Heart Beat of Miami Skyline View! (1/1.5),25.792017,-80.18646,48:33.0
4549590,23500713,Entire home/apt,,3,6,5,4,1,179,,Beautiful Views ,25.793205,-80.186303,48:33.0
5620487,4399763,Entire home/apt,,3,4,5,6,2,195,,Stunnig Miami Venetian  Luxury apt.,25.793328,-80.188284,48:31.7
9559505,49277373,Entire home/apt,,3,1,0,4,2,188,,Secluded jewel in Design District with 2 bedrooms.,25.818068,-80.192878,48:31.7
16993625,30317781,Entire home/apt,,3,1,0,5,2,190,,Brand New Modern Wynwood Apartment for up to 5!,25.804831,-80.194046,48:31.7
18346959,31294493,Entire home/apt,,3,3,3.5,6,2,209,,Luxury in the Sky / 2 Bedroom***,25.79284,-80.185678,48:31.7
18841101,128242556,Entire home/apt,,3,1,0,6,2,196,,Direct Water View - The Grand Bay View 2 bedroom,25.791098,-80.185395,48:31.7
16961421,111800168,Entire home/apt,,3,0,0,2,1,186,,1 Br Penthouse with Amazing City views,25.79072,-80.18582,48:30.4
16962473,111800168,Entire home/apt,,3,1,0,2,1,186,,Beautiful 1 br penthouse with views,25.790627,-80.186407,48:30.4
9675984,49994132,Entire home/apt,,3,27,4.5,4,2,180,,Spectacular luxury apto. MIAMI,25.792156,-80.190613,48:30.4
17692218,23500713,Entire home/apt,,3,1,0,4,1,200,,Amazing views 1Bedroom #2,25.791851,-80.187161,48:30.4
13863195,43945988,Entire home/apt,,3,3,3.5,5,1,185,,Fantastic  Apt @Midblock -Midtown Miami #919 (1BR),25.806737,-80.192988,48:29.3
16810704,111800168,Entire home/apt,,3,11,4.5,4,2,181,,Spacious 2-br condo w/views,25.790538,-80.187051,48:29.3
11753891,23500713,Entire home/apt,,3,17,5,4,1,179,,Amazing City/Bay View Penthouse,25.792081,-80.187429,48:28.1
18372146,127218784,Entire home/apt,,3,1,0,4,2,210,,LUX CONDO MIAMI/WYNWOOD,25.805736,-80.193305,48:28.1
5640625,2364392,Entire home/apt,,3,3,4.5,2,1,195,,"3744, awesome huge 1/1.5 w/grtview",25.790571,-80.186814,48:28.1
11991272,32791482,Entire home/apt,,3,17,4.5,11,3,189,,Charming 3/1 home design district,25.814176,-80.204435,48:28.0
10619072,54805981,Entire home/apt,,3,0,0,4,1,200,,Modern one bedroom condo located in Miami,25.795101,-80.187644,48:28.0
2138709,2536060,Entire home/apt,,3,4,5,2,2,200,,Miami lux 2bd 16ft ceilings BayVu,25.794505,-80.187528,48:26.3
2278463,7158404,Entire home/apt,,3,5,5,3,1,200,,Miami Midtown Amazing Water View,25.808795,-80.192379,48:26.3
9169283,31398052,Entire home/apt,,3,1,0,6,2,200,,Midtown- Design District View,25.810214,-80.192836,48:26.3
12245368,30317781,Entire home/apt,,3,23,5,6,2,200,,Two-Story Luxury Condo in the Heart of Miami,25.797936,-80.187347,48:26.3
13728082,80282036,Entire home/apt,,3,0,0,4,2,199,,"Brand new, Midtown Apt close to everything!",25.810099,-80.192601,48:25.1
16206456,8612609,Entire home/apt,,3,2,0,4,1,175,,"Cozy, comfy, condo...",25.789744,-80.186141,48:20.5
10857165,7877663,Entire home/apt,,3,2,0,2,1,175,,1/1 close to dowtown Miami,25.794581,-80.188843,48:20.5
11305521,1269811,Entire home/apt,,3,10,4,6,3,175,,"3/2, Ocean View, The Grand 16",25.791918,-80.186001,48:18.6
10069956,51671681,Entire home/apt,,3,2,0,4,1,175,,"Nicest, Ultra-modern;  Free Parking",25.793528,-80.186702,48:18.6
13796546,48618586,Entire home/apt,,3,1,0,4,1,175,,Elegant 1BR Downtown Miami Condo,25.792405,-80.18682,48:18.6
17992074,19039877,Entire home/apt,,3,0,0,3,1,159,,The Grand 3353 | 1Bed/1.5Bath | Sleeps 3,25.790987,-80.185853,48:16.9
18273242,5192522,Entire home/apt,,3,0,0,4,1,160,,Modern Apt on the 51st floor w great water views,25.793062,-80.186315,48:16.9
18273937,101138512,Entire home/apt,,3,0,0,4,1,160,,Modern Apt. on 51st floor with great water views,25.792635,-80.186524,48:16.9
15982884,29864358,Entire home/apt,,3,1,0,3,1,160,,Spacious 1BD apt near Wynwood!,25.794602,-80.188814,48:15.3
14177612,1792568,Entire home/apt,,3,0,0,4,1,165,,Miami Apt,25.789487,-80.18658,48:15.3
15819457,2466395,Entire home/apt,,3,1,0,6,1,169,,1BR/1.5Bath Apt @ The DoubleTree Grand Hotel,25.792503,-80.186981,48:15.3
18162292,28335822,Entire home/apt,,3,0,0,2,1,175,,Waterfront Penthouse Miami,25.793396,-80.186081,48:15.3
9854973,8630052,Entire home/apt,,3,8,5,4,1,175,,Warehouse in Wynwood Miami,25.809503,-80.195316,48:15.2
8224156,43366968,Entire home/apt,,3,5,4.5,3,1,165,,Downtown Miami/staggering view,25.793515,-80.186325,48:15.2
13288576,71096308,Entire home/apt,,3,13,4.5,7,3,169,,Unique Townhome in Midtown Miami with parking,25.789966,-80.196993,48:13.7
15340515,35638629,Entire home/apt,,3,6,4,5,1,160,,Luxury 1BD/1BA apartment Ocean View in Downtown,25.793662,-80.187665,48:12.1
7619297,12370415,Entire home/apt,,3,0,0,7,2,160,,Cozy Apartment in Edgewater,25.799702,-80.188951,48:11.2
2025358,3988920,Entire home/apt,,5,9,4.5,3,1,200,,1BR/1BA Luxury Boutique Style Suite,25.786912,-80.145117,48:06.6
18680019,15695225,Entire home/apt,,5,0,0,8,1,180,,South Beach APT 4,25.787697,-80.142951,48:06.6
12053782,64555371,Entire home/apt,,5,6,4.5,4,1,195,,Sunny spacious luxury 1 bedroom,25.787597,-80.144089,48:05.0
11676507,15218257,Entire home/apt,,5,0,0,3,1,200,,Ultra Attractive - One bedroom ste,25.790242,-80.13641,48:00.1
12404157,67070956,Entire home/apt,,5,6,4.5,6,2,199,,Luxury 1 King 2 Queen Suite (B),25.803547,-80.125083,47:51.3
16346295,34971745,Entire home/apt,,5,8,4.5,6,2,169,,(45) - Drexel 4 STD Suite South Beach - 2/2 UP TO6,25.786242,-80.131961,47:40.4
14714018,56924392,Entire home/apt,,3,0,0,4,2,180,,New! Just furnished! View!,25.80461,-80.186216,47:27.9
9449427,10975052,Entire home/apt,,3,5,4,4,1,172,,Amazing New Apartment With a View,25.804807,-80.188201,47:27.9
11065701,1287778,Entire home/apt,,5,3,3.5,4,1,173,,1100 West Bay View Suite Balcony WiFi Gym  24L4,25.781288,-80.142359,47:27.9
17171443,76646609,Entire home/apt,,5,4,5,6,2,161,,2 bed/2baths downtown in the water!,25.774802,-80.188611,47:26.5
16961354,111800168,Entire home/apt,,3,7,5,4,2,181,,Bright 2-br w/ amazing views!,25.790795,-80.185484,47:25.0
6051182,31401133,Entire home/apt,,3,0,0,6,2,199,,Beautiful Bay View Apt in Midtown,25.799216,-80.185454,47:23.8
18827446,41873944,Entire home/apt,,3,0,0,6,2,200,,Lux condo Miami,25.80736,-80.191911,47:23.8
14649233,43007043,Entire home/apt,,3,2,0,4,2,175,,Beautiful Apt. Ocean Front 2bd 2bhr Midtown DownTo,25.804043,-80.18764,47:23.8
17021384,1287778,Entire home/apt,,5,1,0,6,2,199,,1100 West 2 Bedroom 2 Bath Bay View Balcony 26L5,25.78298,-80.142172,47:23.8
15815416,7401308,Entire home/apt,,3,5,4.5,6,3,188,,Welcome to your Miami HOME !,25.798562,-80.185607,47:23.8
17951850,1287778,Entire home/apt,,5,4,4.5,4,1,159,,1100 West City view Balcony Suite Gym Pool  27L6,25.782552,-80.143174,47:23.7
13040365,43823332,Entire home/apt,,3,6,4.5,12,3,175,,Home sweet Home MIAMI,25.816162,-80.194049,47:21.7
14108971,1269811,Entire home/apt,,3,10,4.5,6,3,180,,"3/2, Panoramic Ocean View, The Grand 31",25.792088,-80.185775,47:21.6
16810702,111800168,Entire home/apt,,3,2,0,2,1,186,,Penthouse w/ bay&city views!,25.790939,-80.185879,47:21.6
13564157,78176385,Entire home/apt,,5,0,0,2,1,199,,South Beach Water View Condo,25.781617,-80.141513,47:20.2
17406408,13980718,Entire home/apt,,3,1,0,4,2,190,,Beautiful 1930's Walk-Up in Downtown Miami,25.791289,-80.18921,47:18.9
16706772,19039877,Entire home/apt,,3,1,0,3,1,195,,The Grand 2545 | 1Bed/1.5Bath | Sleeps 3,25.792604,-80.186752,47:18.9
9105891,14470260,Entire home/apt,,5,75,5,5,2,175,,Modern Downtown Miami Loft,25.777752,-80.18866,47:17.2
13489727,4256018,Entire home/apt,,3,3,5,4,2,175,,Remodeled spacious apartment in the heart of Miami,25.7917,-80.18727,47:17.2
18233447,15695225,Entire home/apt,,5,1,0,6,1,175,,SoBe Garden Apartment,25.789247,-80.144606,47:15.5
15035643,94961354,Entire home/apt,,3,9,5,4,2,195,,Great Location Modern Apartment in Edgewater,25.793526,-80.18682,47:15.5
16869241,111800168,Entire home/apt,,3,3,5,2,1,186,,1-br Penthouse: amazing views,25.790483,-80.186457,47:15.5
9606109,41367646,Entire home/apt,,5,13,4.5,2,1,160,,Modern South Beach 1 BR Apartment,25.789769,-80.142456,47:15.5
18752151,50537606,Entire home/apt,,3,0,0,2,0,160,,Cozy Modern Studio,25.791852,-80.186342,47:13.7
14330561,43945988,Entire home/apt,,3,0,0,5,1,185,,Luxury Apt @ Midblock - Midtown Miami #1009 (1BR),25.807138,-80.192408,47:13.7
16577721,101138512,Entire home/apt,,3,6,5,4,1,170,,Luxury Apt. with Water & City Views 44th floor,25.792646,-80.187183,47:13.7
18825837,34534109,Entire home/apt,,3,0,0,2,1,190,,GORGEOUS 35th FLOOR APARTMENT IN DOWNTOWN 35-420,25.791106,-80.186753,47:13.7
13027874,11134171,Entire home/apt,,5,4,5,3,1,200,,1 Bedroom with amazing bay views in great location,25.788088,-80.144879,47:13.7
3177093,13416082,Entire home/apt,,5,6,4.5,5,2,200,,*AMAZING LOCATION MIAMI SOUTH BEACH,25.786196,-80.143706,47:13.7
16707082,19039877,Entire home/apt,,3,0,0,3,1,195,,The Grand 3442 | 1Bed/1.5Bath | Sleeps 3,25.791795,-80.186471,47:12.2
16025624,44142939,Entire home/apt,,3,35,5,10,3,181,,Entire home close to best of Miami,25.803737,-80.198789,47:10.7
5617218,14197051,Entire home/apt,,3,83,4,14,5,199,,"Desing House, 5 ROOM, 8 BEDS.",25.824834,-80.200698,47:10.6
3726955,19039877,Entire home/apt,,3,20,4.5,3,1,159,,The Grand 3342 | 1Bed/1.5Bath | Sleeps 3,25.791079,-80.186312,47:10.6
11562883,12005309,Entire home/apt,,3,8,5,4,2,200,,Brand new 2016 Bayview Chic Condo,25.804107,-80.188514,47:09.3
6032980,11275686,Entire home/apt,,3,22,4.5,3,1,209,,Best LOCATION+VIEW+PRICE in Miami!,25.792253,-80.187537,47:09.3
17187076,111800168,Entire home/apt,,3,1,0,4,2,181,,2 Bedroom with stunning water views,25.791144,-80.185598,47:07.5
16664005,39721752,Entire home/apt,,3,14,4.5,5,2,175,,CHICH 2/2.5 IN MIDTOWN,25.806466,-80.192288,47:06.3
14333393,19039877,Entire home/apt,,3,13,5,3,1,195,,The Grand 4153 | 1Bed/1.5Bath | Sleeps 3,25.792627,-80.186843,47:06.3
13768398,19039877,Entire home/apt,,3,10,5,3,1,189,,The Grand 1437 | 1Bed/1.5Bath | Sleeps 3,25.792553,-80.185729,47:04.6
16479449,102029419,Entire home/apt,,3,4,4.5,4,2,160,,By Gvaldi- The Grand Downtown Miami 2/2,25.792446,-80.185387,47:02.8
9810944,48518977,Entire home/apt,,3,1,0,6,2,200,,Luxury condo highrise w/ water view,25.794793,-80.187355,47:02.8
16354394,102029419,Entire home/apt,,3,4,4.5,7,3,200,,Vacation Rental Downtown Miami Apt 3/3,25.79197,-80.18573,47:02.8
17406122,55814240,Entire home/apt,,3,10,5,6,2,170,,Best Location & View: 2 Bed 2 Bath + Big Balcony,25.790577,-80.186139,47:02.8
18597566,52431679,Entire home/apt,,3,1,0,5,2,180,,Breathtaking Waterviews Opera Tower PH,25.791586,-80.187849,47:01.1
11046167,57321196,Entire home/apt,,3,24,5,3,1,190,,Modern 34th floor hightech condo,25.791713,-80.185735,47:01.1
16362455,32690511,Entire home/apt,,3,0,0,2,1,155,,Grand Vacation,25.791939,-80.186747,47:01.1
11733792,56298661,Entire home/apt,,3,23,5,4,2,190,,Amazing bay view  2bdr 1400sqf parking incl.,25.791607,-80.185379,47:01.0
3624081,18001592,Entire home/apt,,3,1,0,6,1,190,,The Arielle,25.789241,-80.185996,47:01.0
16242477,20116567,Entire home/apt,,3,20,5,6,2,155,,Modern Midtown Miami 2 bedroom Condo-Free Parking,25.807138,-80.192981,47:01.0
14358107,11662164,Entire home/apt,,3,32,5,6,3,185,,Elegant 3 bedroom great location overlooks the bay,25.790218,-80.186359,46:59.5
3725715,19033099,Entire home/apt,,3,23,5,4,1,160,,The Grand/Double Tree Hotel,25.790305,-80.187159,46:58.6
18584848,904645,Entire home/apt,,5,3,5,4,1,170,,Stunning Apartment in the heart of South Beach,25.788624,-80.142879,46:58.6
16806187,14131128,Entire home/apt,,5,0,0,12,3,4650,,Yacht Party Rental - 74' Predator,25.768656,-80.136537,46:56.5
17764117,103717218,Entire home/apt,,5,0,0,8,2,799,,2 BEDROOM APARTMENT SOUTH BEACH! SLEEP 10! 1CP2BZD,25.790498,-80.14019,46:56.5
14178482,53576578,Entire home/apt,,5,0,0,8,2,700,,Stunning 2BR/2BA Mondrian Suite - Sleeps 8,25.78229,-80.141577,46:56.5
16087380,10651686,Entire home/apt,,5,0,0,6,2,1235,,Luxurious 2 bedroom apartment Miami,25.770181,-80.137274,46:56.5
16544439,4628303,Entire home/apt,,5,1,0,16,5,799,,L'etoile Mansion 5 bedroom / 5 Bathroom Sleeps 20,25.787151,-80.135317,46:56.5
2425597,12392518,Entire home/apt,,5,0,0,6,2,799,,"Upscale 2 Bdrm Villa, Fisher Island",25.760614,-80.146028,46:56.5
16545656,4628303,Entire home/apt,,5,2,0,16,10,1350,,Casa Gaby 11 Bedroom / 7 bathroom Sleeps 32,25.780689,-80.138148,46:55.2
5382677,4604721,Entire home/apt,,5,9,4,16,4,999,,VILLA W POOL 3 MIN TO BEACH,25.773168,-80.141022,46:55.2
11164819,47102875,Entire home/apt,,5,0,0,7,3,750,,"The Governor - Five-Story, Rooftop, Jacuzzi, Ocean",25.770686,-80.136964,46:54.2
16811674,14131128,Entire home/apt,,5,0,0,12,5,6850,,Yacht Party Rental in Miami - 103' Broward,25.772725,-80.139136,46:54.2
18875112,131510594,Entire home/apt,,5,0,0,10,4,1200,,Luxurious Yacht for BnB,25.772262,-80.140134,46:54.2
13898903,55929188,Entire home/apt,,5,0,0,12,2,1950,,4 Hour Yacht Charter In Miami,25.772614,-80.14055,46:54.2
13902113,25601350,Entire home/apt,,5,0,0,12,2,4000,,65' Viking Princess Yacht Charter,25.772658,-80.139141,46:54.1
5143278,4615057,Entire home/apt,,5,0,0,5,2,600,,Breathtaking bay view luxury 2br,25.774538,-80.141039,46:52.4
18442516,15244385,Entire home/apt,,5,0,0,4,4,1000,,LUXURY YACHT MIAMI BEACH MARINA,25.77006,-80.140433,46:52.4
18978238,14701712,Entire home/apt,,5,0,0,12,3,6000,,70 feet a MIAMI PRIME VIP SERVICE (all included),25.780517,-80.144914,46:52.4
10799053,55893315,Entire home/apt,,5,1,0,10,4,2000,,104 Foot Floating Bed and Breakfast,25.77232,-80.138821,46:52.4
18339545,14131128,Entire home/apt,,5,0,0,6,3,6250,,Yacht Party Rental - 76' Ferretti,25.77189,-80.13845,46:52.4
12285555,45387553,Entire home/apt,,5,0,0,12,2,5000,,(8hrs Day Charter) 54' Searay Luxury Yacht,25.770829,-80.139303,46:50.8
6184107,32063074,Entire home/apt,,5,0,0,3,1,790,,1BR Partial OceanView Villa: 114538,25.761466,-80.140539,46:50.8
