"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"53",535694,2335646,"Private room",NA,"Bridgeport",25,4.5,2,1,32,7,41.846953,-87.647909,"2015-02-18 02:02:23.210"
"54",541535,654712,"Entire home/apt",NA,"West Town",10,4.5,3,2,109,10,41.893149,-87.680333,"2015-02-18 01:34:30.955"
"55",542249,2665289,"Entire home/apt",NA,"Lake View East",43,4.5,3,1,173,2,41.938126,-87.641945,"2015-02-18 01:02:00.808"
"56",563232,2335646,"Private room",NA,"Bridgeport",9,4,4,1,19,7,41.845615,-87.646349,"2015-02-18 00:56:19.540"
"57",571638,2813616,"Private room",NA,"North Center",44,5,6,1,64,1,41.959382,-87.679696,"2015-02-18 03:01:21.904"
"58",580880,2335646,"Private room",NA,"Bridgeport",16,4.5,1,1,32,7,41.834086,-87.645968,"2015-02-18 00:47:28.048"
"59",595728,572674,"Entire home/apt",NA,"Wicker Park",6,4.5,2,1,160,2,41.904681,-87.675188,"2015-02-18 00:47:08.178"
"60",596064,2946182,"Entire home/apt",NA,"Lake View East",13,5,2,1,140,3,41.940841,-87.640714,"2015-02-18 01:35:11.786"
"61",596310,2639335,"Private room",NA,"Ukrainian Village",26,5,2,1,101,1,41.902122,-87.682355,"2015-02-18 01:28:32.824"
"62",616579,3055852,"Entire home/apt",NA,"Old Town Triangle",0,NA,3,1,141,1,41.912805,-87.640704,"2015-02-18 01:54:59.613"
"63",618260,2223849,"Private room",NA,"Humboldt Park",9,5,2,1,96,2,41.904282,-87.695064,"2015-02-18 00:49:41.066"
"64",618496,1219275,"Private room",NA,"Prairie District",43,5,2,1,108,1,41.859228,-87.622434,"2015-02-18 00:37:53.607"
"65",619364,3068913,"Private room",NA,"Uptown",4,4.5,2,1,114,2,41.965397,-87.65873,"2015-02-18 01:37:21.524"
"66",623438,1201286,"Entire home/apt",NA,"Printers Row",46,4.5,6,2,383,4,41.87347,-87.628504,"2015-02-18 01:23:48.868"
"67",624016,770760,"Shared room",NA,"Lake View",26,4.5,16,1,38,1,41.94465,-87.667224,"2015-02-18 02:03:15.085"
"68",636822,369386,"Entire home/apt",NA,"Margate Park",25,5,2,1,160,3,41.969769,-87.654573,"2015-02-18 02:06:34.358"
"69",639272,3191132,"Private room",NA,"Oakland",25,5,2,1,83,3,41.822258,-87.603628,"2015-02-18 01:01:35.799"
"70",642105,1117719,"Entire home/apt",NA,"Near West Side",18,5,2,1,128,2,41.880447,-87.652892,"2015-02-18 01:11:30.887"
"71",647451,927849,"Shared room",NA,"Uptown",0,NA,2,1,72,1,41.972772,-87.665131,"2015-02-18 00:53:41.169"
"72",647826,3248869,"Entire home/apt",NA,"Lake View East",14,5,2,1,160,1,41.937028,-87.64743,"2015-02-18 02:04:41.726"
"73",665664,2728363,"Entire home/apt",NA,"The Loop",15,5,3,1,140,3,41.883814,-87.634039,"2015-02-18 01:14:56.416"
"74",670061,1629094,"Entire home/apt",NA,"West Town",2,4.5,4,1,160,7,41.883157,-87.648218,"2015-02-18 01:42:45.096"
"75",698210,376285,"Entire home/apt",NA,"South Loop",5,5,2,1,128,2,41.855872,-87.629318,"2015-02-18 01:36:37.479"
"76",706130,770760,"Entire home/apt",NA,"Lake View",9,4,16,NA,353,1,41.946299,-87.669309,"2015-02-18 01:26:31.899"
"77",710139,3606404,"Entire home/apt",NA,"Edgewater",56,4.5,2,1,122,1,41.996858,-87.662189,"2015-02-18 03:04:04.967"
"78",710242,3655192,"Entire home/apt",NA,"Lake View East",15,5,4,1,115,1,41.938444,-87.638672,"2015-02-18 01:36:52.868"
"79",710320,735827,"Private room",NA,"River North",1,5,2,1,178,1,41.88981,-87.631453,"2015-02-18 02:19:58.650"
"80",714795,3663905,"Entire home/apt",NA,"Wicker Park",28,5,6,3,274,2,41.910471,-87.678014,"2015-02-18 01:03:08.368"
"81",727882,3360618,"Private room",NA,"Avondale",21,4.5,3,1,115,1,41.939514,-87.717506,"2015-02-18 01:21:17.463"
"82",728871,3737487,"Entire home/apt",NA,"Lake View East",13,5,2,1,256,1,41.948809,-87.644154,"2015-02-18 01:00:33.062"
"83",740958,3877395,"Private room",NA,"Noble Square",164,5,2,1,117,1,41.905486,-87.663791,"2015-02-18 01:33:49.776"
"84",744914,586386,"Entire home/apt",NA,"South Commons",37,4.5,6,2,103,1,41.838868,-87.622756,"2015-02-18 02:41:01.971"
"85",752718,3401949,"Entire home/apt",NA,"Near North",3,4.5,4,1,173,4,41.901924,-87.629987,"2015-02-18 01:23:41.326"
"86",753809,3965428,"Entire home/apt",NA,"The Loop",10,5,3,1,231,9,41.888263,-87.624445,"2015-02-18 02:03:42.603"
"87",756934,2278123,"Private room",NA,"Buena Park",41,5,2,1,83,2,41.958857,-87.650783,"2015-02-18 02:33:07.150"
"88",760216,770760,"Entire home/apt",NA,"Lake View",0,NA,16,10,64,1,41.946641,-87.668819,"2015-02-18 02:07:30.860"
"89",761581,4014419,"Entire home/apt",NA,"North Center",57,5,3,1,96,1,41.951179,-87.685567,"2015-02-18 02:56:37.491"
"90",764856,2619611,"Entire home/apt",NA,"West Town",44,5,3,1,256,1,41.887221,-87.649931,"2015-02-18 02:25:16.561"
"91",773124,1131437,"Entire home/apt",NA,"Lake View",22,4.5,3,1,122,1,41.94366,-87.670334,"2015-02-18 00:40:13.828"
"92",794352,1652121,"Entire home/apt",NA,"East Ukrainian Village",7,5,6,3,224,2,41.902461,-87.667533,"2015-02-18 02:57:56.782"
"93",812491,3052635,"Entire home/apt",NA,"Gold Coast",59,4.5,3,1,101,3,41.908247,-87.628237,"2015-02-18 02:36:13.672"
"94",826251,4334564,"Entire home/apt",NA,"Gold Coast",25,5,3,1,180,1,41.898688,-87.627047,"2015-02-18 02:00:19.549"
"95",827834,1407218,"Private room",NA,"Bucktown",2,3.5,4,1,114,1,41.911529,-87.677099,"2015-02-18 02:26:12.046"
"96",869321,543674,"Private room",NA,"Peterson Park",18,5,2,1,64,3,41.985355,-87.702849,"2015-02-18 02:35:01.840"
"97",876910,4631861,"Private room",NA,"West Town",50,5,2,1,86,2,41.887452,-87.695062,"2015-02-18 01:43:45.165"
"98",888460,3747005,"Private room",NA,"Lakewood - Balmoral",1,5,2,1,180,1,41.981995,-87.662564,"2015-02-18 02:01:01.517"
"99",898693,4782332,"Entire home/apt",NA,"Gold Coast",3,5,5,0,282,1,41.893711,-87.618,"2015-02-18 01:56:45.969"
"100",900039,384669,"Entire home/apt",NA,"Lincoln Park",12,5,3,1,306,2,41.922297,-87.647086,"2015-02-18 02:34:02.702"
"101",910634,3155607,"Private room",NA,"Andersonville",45,5,2,1,83,2,41.979646,-87.667035,"2015-02-18 01:02:51.427"
"102",911086,4870995,"Shared room",NA,"West Town",2,4.5,2,1,103,1,41.883362,-87.667606,"2015-02-18 02:57:21.318"
"103",926142,2465320,"Entire home/apt",NA,"Rogers Park",2,5,8,3,231,1,41.999858,-87.67155,"2015-02-18 02:27:56.803"
"104",968240,1201286,"Entire home/apt",NA,"The Loop",56,4.5,5,1,230,3,41.881032,-87.626129,"2015-02-18 01:05:48.451"
"105",1016429,5593717,"Private room",NA,"Near West Side",0,NA,2,1,77,2,41.880541,-87.683534,"2015-02-18 01:42:55.977"
"106",1024070,619076,"Entire home/apt",NA,"Avondale",39,4.5,4,1,127,2,41.937711,-87.704698,"2015-02-18 01:18:32.537"
"107",1028128,5658075,"Private room",NA,"West Town",62,5,2,1,147,1,41.888503,-87.649063,"2015-02-18 00:56:27.098"
"108",1029906,4448167,"Private room",NA,"Buena Park",3,5,1,1,101,4,41.957382,-87.650462,"2015-02-18 00:48:36.463"
"109",1036856,5708157,"Private room",NA,"North Center",6,5,2,1,63,2,41.960644,-87.679021,"2015-02-18 01:10:38.172"
"110",1048465,5772411,"Private room",NA,"Magnolia Glen",3,4.5,1,1,115,1,41.987496,-87.664202,"2015-02-18 02:03:59.338"
"111",1049367,4070740,"Entire home/apt",NA,"Lake View East",27,5,2,0,3847,1,41.936689,-87.644471,"2015-02-18 00:51:10.562"
"112",1051674,1481833,"Entire home/apt",NA,"Streeterville",2,5,4,2,319,3,41.891601,-87.622617,"2015-02-18 00:52:48.619"
"113",1060265,5838562,"Private room",NA,"Magnolia Glen",3,4.5,2,1,101,2,41.98519,-87.661734,"2015-02-18 02:15:41.084"
"114",1094920,2374028,"Private room",NA,"West Town",54,5,2,1,90,1,41.893437,-87.662942,"2015-02-18 00:42:33.041"
"115",1096107,6022726,"Private room",NA,"Cabrini Green",19,5,1,1,128,2,41.898037,-87.639092,"2015-02-18 02:16:48.493"
"116",1107646,6081212,"Private room",NA,"South Austin",2,4.5,2,1,68,1,41.890081,-87.772206,"2015-02-18 02:28:22.674"
"117",1134164,3068913,"Private room",NA,"Sheridan Park",15,5,2,1,114,1,41.966647,-87.660512,"2015-02-18 01:27:29.472"
"118",1140170,6252945,"Private room",NA,"Uptown",24,5,2,1,88,1,41.969141,-87.650233,"2015-02-18 02:35:36.858"
"119",1145484,6281027,"Entire home/apt",NA,"Hyde Park",2,5,2,1,141,1,41.795826,-87.590041,"2015-02-18 02:00:55.244"
"120",1148286,2683174,"Shared room",NA,"Humboldt Park",0,NA,2,1,96,1,41.898319,-87.690368,"2015-02-18 01:52:34.621"
"121",1150221,1185573,"Entire home/apt",NA,"Uptown",27,4.5,5,2,160,2,41.973408,-87.665357,"2015-02-18 00:45:22.873"
"122",1154469,4721036,"Entire home/apt",NA,"Near North",54,5,3,1,140,3,41.900363,-87.632178,"2015-02-18 02:13:30.325"
"123",1160369,6358796,"Private room",NA,"Lawndale",3,5,2,1,76,2,41.867003,-87.687641,"2015-02-18 02:20:22.787"
"124",1163761,6374525,"Private room",NA,"Fulton River District",2,4.5,2,1,128,2,41.889497,-87.642479,"2015-02-18 02:58:50.553"
"125",1167337,6392582,"Entire home/apt",NA,"Near North",6,5,2,1,255,1,41.89118,-87.6279,"2015-02-18 02:54:16.522"
"126",1173607,5431095,"Entire home/apt",NA,"Lake View East",14,5,2,1,133,2,41.937591,-87.643259,"2015-02-18 01:38:50.248"
"127",1181018,6461332,"Entire home/apt",NA,"Buena Park",8,5,2,1,127,NA,41.958746,-87.649028,"2015-02-18 01:30:59.101"
"128",1203696,770760,"Private room",NA,"Lake View",2,5,16,1,256,1,41.944717,-87.667492,"2015-02-18 02:58:06.275"
"129",1205159,6583284,"Private room",NA,"Humboldt Park",1,NA,1,1,85,1,41.897247,-87.687387,"2015-02-18 02:14:50.767"
"130",1205712,5796985,"Entire home/apt",NA,"Edgewater Glen",1,5,4,1,92,1,41.990981,-87.662682,"2015-02-18 02:39:20.707"
"131",1205977,5974449,"Entire home/apt",NA,"Wicker Park",2,5,2,1,237,2,41.907959,-87.674193,"2015-02-18 02:45:33.763"
"132",1266180,6892831,"Private room",NA,"Edgewater Beach",2,4.5,3,1,128,1,41.982868,-87.655272,"2015-02-18 00:40:00.645"
"133",1273264,6929713,"Private room",NA,"Woodlawn",0,NA,2,1,128,1,41.781411,-87.602505,"2015-02-18 02:19:41.082"
"134",1275935,947102,"Private room",NA,"Pilsen",0,NA,2,1,90,1,41.85904,-87.662098,"2015-02-18 00:55:59.490"
"135",1276473,6947976,"Entire home/apt",NA,"Lincoln Park",10,4.5,2,1,178,1,41.922406,-87.638297,"2015-02-18 01:11:14.330"
"136",1276548,6948379,"Private room",NA,"Logan Square",15,5,2,1,96,1,41.913398,-87.711872,"2015-02-18 01:55:59.911"
"137",1276801,6746228,"Private room",NA,"Hyde Park",1,5,1,1,51,1,41.794809,-87.597571,"2015-02-18 01:54:09.030"
"138",1301805,6867618,"Entire home/apt",NA,"Gold Coast",9,5,2,1,126,5,41.907035,-87.628682,"2015-02-18 01:04:10.549"
"139",1303760,4914575,"Entire home/apt",NA,"Lake View East",45,5,2,1,127,2,41.940561,-87.640696,"2015-02-18 02:39:41.127"
"140",1303892,7087832,"Entire home/apt",NA,"Goose Island",19,5,3,1,224,1,41.898308,-87.658275,"2015-02-18 01:27:41.498"
"141",1304201,1403195,"Private room",NA,"Buena Park",59,5,2,1,101,2,41.954887,-87.651489,"2015-02-18 01:59:20.347"
"142",1304725,6309410,"Shared room",NA,"Uptown",2,5,1,1,58,1,41.974036,-87.656235,"2015-02-18 02:06:04.938"
"143",1316655,7152140,"Entire home/apt",NA,"Wicker Park",6,5,4,2,321,2,41.906003,-87.669217,"2015-02-18 01:04:57.340"
"144",1319611,7165902,"Entire home/apt",NA,"Pilsen",36,4.5,5,2,167,3,41.858641,-87.65381,"2015-02-18 02:26:17.532"
"145",1330306,4294574,"Entire home/apt",NA,"East Hyde Park",8,5,5,1,154,2,41.796915,-87.584539,"2015-02-18 01:54:31.807"
"146",1336721,7248777,"Entire home/apt",NA,"Lincoln Park",19,4.5,4,1,898,1,41.925501,-87.639322,"2015-02-18 02:03:38.463"
"147",1338854,7259159,"Entire home/apt",NA,"Ravenswood",47,4,5,1,192,1,41.971916,-87.673008,"2015-02-18 02:52:14.811"
"148",1352736,7342630,"Entire home/apt",NA,"Rogers Park",1,2,2,1,128,2,42.002921,-87.664913,"2015-02-18 00:56:22.026"
"149",1352764,7342926,"Private room",NA,"Edgewater Beach",15,4.5,3,1,49,2,41.99101,-87.656691,"2015-02-18 01:12:46.047"
"150",1364959,7409054,"Entire home/apt",NA,"West Loop Gate",1,5,2,1,383,1,41.880814,-87.640798,"2015-02-18 02:48:30.439"
"151",1367163,1837370,"Private room",NA,"Rogers Park",3,4.5,3,1,77,1,42.001418,-87.669832,"2015-02-18 01:50:51.889"
"152",1371005,7433856,"Entire home/apt",NA,"Pilsen",12,5,2,1,110,1,41.85603,-87.664836,"2015-02-18 01:52:11.979"
"153",1374388,4497327,"Private room",NA,"Humboldt Park",3,5,2,1,109,1,41.909134,-87.690832,"2015-02-18 02:22:34.094"
"154",1374532,7448353,"Entire home/apt",NA,"Gold Coast",12,5,5,2,154,3,41.893603,-87.62336,"2015-02-18 01:17:43.861"
"155",1382733,7487106,"Private room",NA,"Humboldt Park",4,5,2,1,83,1,41.904022,-87.694862,"2015-02-18 01:23:06.938"
"156",1409144,7599888,"Entire home/apt",NA,"Uptown",17,5,2,1,141,4,41.969848,-87.6604,"2015-02-18 01:49:10.416"
"157",1412467,178930,"Entire home/apt",NA,"Wicker Park",38,5,2,1,153,2,41.903377,-87.677572,"2015-02-18 01:46:42.852"
"158",1417532,4956971,"Private room",NA,"Near North",13,4.5,3,1,101,2,41.901258,-87.632138,"2015-02-18 01:12:42.182"
"159",1423286,7660680,"Private room",NA,"Budlong Woods",40,5,3,1,58,1,41.975941,-87.690865,"2015-02-18 02:24:19.675"
"160",1427072,2441500,"Entire home/apt",NA,"Lake View",73,4.5,4,1,127,1,41.938769,-87.651097,"2015-02-18 01:53:36.976"
"161",1441031,7409054,"Private room",NA,"West Loop Gate",87,5,3,1,101,1,41.880645,-87.642289,"2015-02-18 00:42:09.084"
"162",1451173,7787909,"Private room",NA,"North Center",3,4.5,1,1,103,1,41.96095,-87.678232,"2015-02-18 02:13:18.802"
"163",1456215,1356990,"Private room",NA,"Rogers Park",2,5,2,1,83,1,42.02042,-87.667684,"2015-02-18 01:29:06.251"
"164",1462202,7836326,"Private room",NA,"South Loop",40,5,2,1,122,1,41.868245,-87.636652,"2015-02-18 02:25:55.110"
"165",1465733,6715625,"Entire home/apt",NA,"Pilsen",29,5,5,2,186,3,41.858777,-87.657627,"2015-02-18 01:56:28.540"
"166",1467140,947102,"Entire home/apt",NA,"Pilsen",6,4.5,7,2,224,2,41.858951,-87.662676,"2015-02-18 00:40:05.459"
"167",1483954,4036777,"Entire home/apt",NA,"Gold Coast",7,4.5,2,0,186,2,41.910737,-87.627647,"2015-02-18 02:21:00.030"
"168",1498168,8005689,"Private room",NA,"West Town",3,5,2,1,122,1,41.895106,-87.690603,"2015-02-18 01:10:44.892"
"169",1498684,7880403,"Private room",NA,"Sheridan Park",3,5,1,1,76,1,41.965454,-87.663522,"2015-02-18 01:12:55.121"
"170",1501917,5517481,"Private room",NA,"Lake View",0,NA,2,1,63,1,41.940084,-87.655975,"2015-02-18 02:47:28.919"
"171",1503013,770760,"Shared room",NA,"Lake View",14,4.5,16,1,19,1,41.946978,-87.668886,"2015-02-18 00:59:49.525"
"172",1514835,8088232,"Entire home/apt",NA,"Gold Coast",14,4.5,2,1,154,1,41.905192,-87.629524,"2015-02-18 01:26:42.061"
"173",1516210,3965428,"Entire home/apt",NA,"Near North",1,5,4,1,321,7,41.892865,-87.626339,"2015-02-18 02:20:43.829"
"174",1524306,5721289,"Entire home/apt",NA,"Noble Square",5,5,5,2,378,2,41.906948,-87.666761,"2015-02-18 01:25:59.606"
"175",1525184,4158005,"Entire home/apt",NA,"South Loop",13,5,4,2,359,1,41.866281,-87.622857,"2015-02-18 02:28:57.687"
"176",1546824,8217738,"Entire home/apt",NA,"The Loop",9,4.5,5,1,383,4,41.885586,-87.626737,"2015-02-18 01:19:51.071"
"177",1556168,4988456,"Private room",NA,"Roscoe Village",21,5,2,1,96,1,41.940904,-87.671083,"2015-02-18 02:34:32.800"
"178",1561784,8310581,"Private room",NA,"Gold Coast",0,NA,1,1,224,2,41.89903,-87.626837,"2015-02-18 02:25:20.704"
"179",1565219,33004,"Entire home/apt",NA,"Old Town Triangle",0,NA,6,2,373,4,41.913508,-87.63911,"2015-02-18 00:58:32.419"
"180",1565282,33004,"Entire home/apt",NA,"Old Town Triangle",2,5,6,2,410,4,41.911525,-87.639471,"2015-02-18 01:36:58.928"
"181",1565340,33004,"Entire home/apt",NA,"Old Town Triangle",0,NA,6,2,458,4,41.911702,-87.638303,"2015-02-18 02:10:18.642"
"182",1565382,33004,"Entire home/apt",NA,"Old Town Triangle",1,5,8,4,485,4,41.912109,-87.637807,"2015-02-18 02:33:24.918"
"183",1569371,2665289,"Shared room",NA,"Lake View East",3,4.5,2,1,77,1,41.937561,-87.643608,"2015-02-18 01:32:24.347"
"184",1579481,7165902,"Entire home/apt",NA,"Bridgeport",12,5,4,2,115,3,41.843187,-87.65896,"2015-02-18 02:45:23.799"
"185",1582612,8423796,"Private room",NA,"Rogers Park",11,4.5,2,1,77,1,42.01501,-87.681327,"2015-02-18 00:49:27.485"
"186",1589704,8481085,"Entire home/apt",NA,"Lake View",0,NA,6,3,385,1,41.938066,-87.67196,"2015-02-18 02:34:11.666"
"187",1591370,8489460,"Entire home/apt",NA,"Rogers Park",20,4.5,6,1,180,2,42.011145,-87.676343,"2015-02-18 01:21:25.278"
"188",1592583,469334,"Private room",NA,"Palmer Square",41,5,2,1,64,2,41.920998,-87.699658,"2015-02-18 00:41:25.066"
"189",1593732,8500500,"Entire home/apt",NA,"Wicker Park",67,5,2,0,160,2,41.909325,-87.677645,"2015-02-18 01:55:51.125"
"190",1596686,6165509,"Private room",NA,"Gold Coast",25,4.5,2,1,103,1,41.899591,-87.62758,"2015-02-18 00:45:44.475"
"191",1599051,8429529,"Private room",NA,"South Loop",2,5,2,1,186,1,41.864047,-87.620777,"2015-02-18 01:22:12.332"
"192",1600976,8368239,"Private room",NA,"Rogers Park",12,4.5,3,1,90,1,42.004904,-87.666481,"2015-02-18 02:39:22.407"
"193",1609981,5283972,"Private room",NA,"Palmer Square",39,5,2,1,77,1,41.918302,-87.700321,"2015-02-18 03:05:21.855"
"194",1612019,7086440,"Entire home/apt",NA,"East Ukrainian Village",4,5,5,2,256,7,41.901013,-87.67086,"2015-02-18 03:00:01.787"
"195",1617804,2605167,"Entire home/apt",NA,"Lake View East",33,5,4,2,256,4,41.935015,-87.643081,"2015-02-18 02:01:12.465"
"196",1619753,8617415,"Private room",NA,"Bucktown",2,4,1,1,119,1,41.922942,-87.683437,"2015-02-18 01:02:17.839"
"197",1635821,6855597,"Entire home/apt",NA,"Park West",28,5,3,1,160,1,41.930628,-87.640215,"2015-02-18 02:56:54.406"
"198",1641319,904726,"Entire home/apt",NA,"Bucktown",23,5,2,1,149,1,41.916397,-87.677317,"2015-02-18 01:38:26.335"
"199",1646254,8736322,"Private room",NA,"Humboldt Park",0,NA,2,1,83,1,41.902282,-87.692028,"2015-02-18 02:18:19.676"
"200",1648671,1837370,"Private room",NA,"Rogers Park",0,NA,2,1,64,1,42.013954,-87.668487,"2015-02-18 00:55:41.564"
"201",1652385,2335646,"Private room",NA,"Bridgeport",6,4,2,1,28,7,41.842576,-87.659795,"2015-02-18 02:12:03.271"
"202",1653749,8769341,"Entire home/apt",NA,"Tri-Taylor",6,5,6,2,95,6,41.867773,-87.682633,"2015-02-18 03:00:55.165"
