"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"45",7592182,39814448,"Entire home/apt",NA,"Park West",1,4,2,1,85,1,41.931504,-87.642088,"2016-01-19 10:33:23.348624"
"46",9952063,37737630,"Private room",NA,"Gold Coast",0,NA,2,1,120,1,41.903671,-87.628013,"2016-01-19 10:31:43.973429"
"47",8459299,24409956,"Entire home/apt",NA,"Gold Coast",4,4.5,3,1,140,1,41.898338,-87.61928,"2016-01-19 10:29:47.674210"
"48",6685976,10320758,"Entire home/apt",NA,"Near North",16,5,4,2,350,2,41.895535,-87.625706,"2016-01-19 10:28:37.906905"
"49",3748670,19177143,"Entire home/apt",NA,"Near North",1,5,2,0,130,6,41.899131,-87.629067,"2016-01-19 10:28:15.331198"
"50",7841239,41310891,"Entire home/apt",NA,"West Loop Gate",2,5,2,0,120,1,41.880764,-87.642884,"2016-01-19 10:27:29.426898"
"51",9465636,1873050,"Shared room",NA,"Hyde Park",0,NA,1,1,50,1,41.79932,-87.605538,"2016-01-19 10:24:32.834231"
"52",7967155,871911,"Private room",NA,"Lake View",1,5,2,1,77,1,41.945065,-87.650732,"2016-01-19 10:24:14.900621"
"53",8469957,44604750,"Entire home/apt",NA,"Gold Coast",1,5,2,1,150,3,41.90977,-87.6261,"2016-01-19 10:20:10.770579"
"54",9061493,47266771,"Entire home/apt",NA,"North Center",0,NA,2,2,150,1,41.94742,-87.67633,"2016-01-19 10:19:52.296815"
"55",1339579,1403401,"Entire home/apt",NA,"Bucktown",1,5,NA,3,999,3,41.913366,-87.676092,"2016-01-19 10:18:58.132622"
"56",8862205,46391707,"Entire home/apt",NA,"West Town",11,5,3,1,125,1,41.883715,-87.65165,"2016-01-19 10:18:45.398241"
"57",4218344,21892796,"Entire home/apt",NA,"Andersonville",20,4.5,4,1,80,4,41.98239,-87.671441,"2016-01-19 10:18:15.519777"
"58",7632886,32309674,"Private room",NA,"Logan Square",4,4.5,4,1,85,1,41.929465,-87.694743,"2016-01-19 09:44:28.363617"
"59",8485618,33137799,"Entire home/apt",NA,"Edgewater",6,5,3,1,114,1,41.986224,-87.666634,"2016-01-19 09:43:23.772303"
"60",3049836,11478483,"Entire home/apt",NA,"Park West",25,5,2,1,131,1,41.925883,-87.644474,"2016-01-19 09:42:14.310187"
"61",7785760,40694921,"Entire home/apt",NA,"Lake View",1,5,3,1,130,1,41.936464,-87.651719,"2016-01-19 09:40:11.723303"
"62",8986560,21088129,"Entire home/apt",NA,"East Hyde Park",0,NA,5,2,125,1,41.797405,-87.582156,"2016-01-19 09:39:32.309947"
"63",4692283,24256766,"Entire home/apt",NA,"Old Town Triangle",6,5,3,0,250,1,41.913131,-87.634778,"2016-01-19 09:36:45.584920"
"64",8241448,24905886,"Private room",NA,"Logan Square",2,4.5,2,1,159,NA,41.927485,-87.703808,"2016-01-19 09:36:11.978627"
"65",6435549,33592064,"Private room",NA,"South Loop",8,5,2,1,110,2,41.856569,-87.625249,"2016-01-19 09:34:52.515290"
"66",4767857,23525004,"Private room",NA,"West Town",25,5,2,1,55,2,41.89383,-87.6719,"2016-01-19 09:34:37.820472"
"67",9795182,47271203,"Entire home/apt",NA,"Lake View",1,5,NA,3,275,1,41.951201,-87.653397,"2016-01-19 11:08:52.129542"
"68",4891454,25167470,"Entire home/apt",NA,"Lake View East",0,NA,2,1,100,1,41.936905,-87.648627,"2016-01-19 11:04:28.149060"
"69",4032507,151094,"Private room",NA,"Humboldt Park",24,5,3,1,69,2,41.908779,-87.697168,"2016-01-19 10:59:29.636196"
"70",8966249,44344255,"Private room",NA,"Old Town",0,NA,1,1,65,1,41.910515,-87.638711,"2016-01-19 10:56:04.119180"
"71",4539261,23499473,"Entire home/apt",NA,"Uptown",0,NA,3,1,95,1,41.96597,-87.65535,"2016-01-19 10:51:08.362327"
"72",8066067,38265898,"Entire home/apt",NA,"Noble Square",24,4.5,4,2,60,1,41.906042,-87.666036,"2016-01-19 10:49:01.151554"
"73",6383452,33127842,"Entire home/apt",NA,"River North",2,4.5,NA,2,196,30,41.895376,-87.631791,"2016-01-19 10:47:20.803364"
"74",4494986,23120136,"Private room",NA,"Gold Coast",67,4.5,2,1,95,2,41.895082,-87.617527,"2016-01-19 09:29:34.435322"
"75",8906980,5549881,"Entire home/apt",NA,"Park West",2,4.5,2,1,90,3,41.930238,-87.640133,"2016-01-19 09:25:13.965850"
"76",7003038,4225841,"Entire home/apt",NA,"Woodlawn",11,4,NA,2,70,1,41.784573,-87.591066,"2016-01-19 09:24:29.815688"
"77",6910519,36213915,"Entire home/apt",NA,"Lake View",18,5,2,0,128,1,41.952865,-87.660021,"2016-01-19 09:19:49.802879"
"78",6413968,33277769,"Entire home/apt",NA,"Old Town",5,5,4,0,90,1,41.906069,-87.635396,"2016-01-19 09:16:45.586755"
"79",7199572,37698873,"Entire home/apt",NA,"Albany Park",19,4.5,2,1,75,1,41.954642,-87.70003,"2016-01-19 09:06:04.677363"
"80",10296880,20290775,"Entire home/apt",NA,"Ravenswood",0,NA,1,0,50,3,41.969125,-87.677192,"2016-01-19 09:04:02.411923"
"81",6045342,31051834,"Entire home/apt",NA,"Fulton River District",13,5,4,1,129,2,41.887709,-87.642135,"2016-01-19 09:02:30.574974"
"82",8875666,46450547,"Entire home/apt",NA,"Lake View East",11,5,2,0,75,1,41.935542,-87.64708,"2016-01-19 09:01:31.214970"
"83",7387747,30564897,"Entire home/apt",NA,"West Town",0,NA,4,2,210,1,41.88567,-87.655333,"2016-01-19 09:01:20.828602"
"84",2551142,3329027,"Private room",NA,"Rogers Park",1,5,2,1,36,26,42.008972,-87.668651,"2016-01-19 10:10:35.032802"
"85",150574,691000,"Shared room",NA,"Englewood",23,4.5,2,1,29,1,41.777424,-87.655035,"2016-01-19 10:07:57.643240"
"86",9010986,47053121,"Private room",NA,"Lake View East",0,NA,1,1,100,1,41.937737,-87.643237,"2016-01-19 10:07:38.670267"
"87",7915141,40908312,"Private room",NA,"West Town",1,5,2,1,60,1,41.892993,-87.662974,"2016-01-19 10:04:09.353427"
"88",9841632,50677524,"Entire home/apt",NA,"Lake View East",1,2,2,NA,60,1,41.941986,-87.646939,"2016-01-19 10:03:55.623440"
"89",6589341,34469172,"Entire home/apt",NA,"Old Town",0,NA,4,1,261,2,41.906555,-87.632482,"2016-01-19 10:02:26.865201"
"90",3953876,20494609,"Private room",NA,"Rogers Park",6,5,2,1,55,1,42.00651,-87.664521,"2016-01-19 10:01:19.489674"
"91",4192072,21196905,"Private room",NA,"The Loop",5,4,2,1,46,80,41.877774,-87.628797,"2016-01-19 10:01:07.596558"
"92",7821092,27325544,"Entire home/apt",NA,"River North",8,4.5,3,NA,150,1,41.888977,-87.633137,"2016-01-19 10:00:56.565488"
"93",9785628,5431135,"Entire home/apt",NA,"South Loop",1,4,4,2,140,1,41.854995,-87.624467,"2016-01-19 09:56:51.822703"
"94",5374389,9613592,"Entire home/apt",NA,"Buena Park",22,5,3,1,129,2,41.960089,-87.655472,"2016-01-19 09:55:43.872750"
"95",7193880,1385332,"Entire home/apt",NA,"Hyde Park",0,NA,NA,3,350,1,41.802151,-87.603177,"2016-01-19 09:50:32.113926"
"96",9919080,33834497,"Entire home/apt",NA,"East Garfield Park",0,NA,NA,3,215,2,41.883556,-87.709035,"2016-01-19 09:50:26.674165"
"97",1924837,4383083,"Entire home/apt",NA,"Wicker Park",0,NA,2,1,100,1,41.906067,-87.672315,"2016-01-19 09:50:15.990861"
"98",9831114,50632590,"Private room",NA,"Jefferson Park",0,NA,2,1,52,2,41.970457,-87.763164,"2016-01-19 09:49:47.708613"
"99",7630338,9007993,"Private room",NA,"Lake View",5,4.5,2,1,55,1,41.952768,-87.651966,"2016-01-19 09:47:08.789413"
