"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"45",764210,3840767,"Entire home/apt",NA,"College Area",2,4.5,NA,3,275,3,32.761999,-117.075927,"2016-01-20 03:46:13.501349"
"46",7035587,33519892,"Private room",NA,"North Hills",0,NA,2,1,99,1,32.752495,-117.135843,"2016-01-20 05:36:06.418858"
"47",7201352,37674526,"Private room",NA,"Mission Valley",23,5,2,1,75,1,32.773316,-117.149584,"2016-01-20 05:33:22.395073"
"48",4575739,2465868,"Entire home/apt",NA,"La Jolla",7,4.5,NA,2,290,4,32.827855,-117.272999,"2016-01-20 05:32:31.354418"
"49",5288757,10913348,"Entire home/apt",NA,"La Jolla",11,5,NA,4,375,NA,32.845648,-117.267265,"2016-01-20 05:31:48.549221"
"50",4737509,7786850,"Private room",NA,"Carmel Valley",43,5,4,1,70,1,32.9233,-117.233439,"2016-01-20 05:30:02.596149"
"51",2837971,14517665,"Private room",NA,"Rancho Penasquitos",0,NA,3,1,160,1,32.960287,-117.110858,"2016-01-20 05:28:17.302042"
"52",7884657,21389082,"Entire home/apt",NA,"Park West",1,NA,2,1,55,1,32.727204,-117.162823,"2016-01-20 05:27:11.335543"
"53",9351175,10003458,"Entire home/apt",NA,"North Hills",0,NA,NA,3,160,5,32.742099,-117.141422,"2016-01-20 05:26:22.836665"
"54",356776,1426989,"Entire home/apt",NA,"Park West",26,4.5,2,1,199,1,32.727969,-117.161953,"2016-01-20 05:26:10.272267"
"55",5865998,30459330,"Entire home/apt",NA,"South Park",38,4.5,5,2,72,30,32.716427,-117.128192,"2016-01-20 05:25:03.166615"
"56",1321168,71900,"Private room",NA,"Pacific Beach",17,5,2,1,91,28,32.796129,-117.242407,"2016-01-20 05:24:10.176113"
"57",7527473,39444723,"Entire home/apt",NA,"Pacific Beach",2,5,NA,6,999,2,32.819437,-117.232478,"2016-01-20 05:16:28.802592"
"58",3093585,14645243,"Entire home/apt",NA,"Midtown",6,4.5,NA,2,189,3,32.733823,-117.172874,"2016-01-20 03:44:27.726464"
"59",1170878,2693551,"Entire home/apt",NA,"Mission Bay",73,5,3,1,110,2,32.802852,-117.222498,"2016-01-20 03:44:18.718181"
"60",7633555,38565184,"Entire home/apt",NA,"University City",1,5,5,2,175,5,32.871043,-117.204082,"2016-01-20 03:42:19.196062"
"61",5538312,9508702,"Private room",NA,"North Hills",0,NA,1,1,59,15,32.765083,-117.136412,"2016-01-20 03:38:17.319427"
"62",4455025,5537218,"Entire home/apt",NA,"Mission Bay",0,NA,NA,2,500,3,32.776025,-117.253638,"2016-01-20 03:36:54.454300"
