room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7328765,38393033.0,Entire home/apt,,,8,4.5,,2.0,90.0,4.0,25.957087,-80.12915,2015-12-12 11:57:11.958022
6526975,25276291.0,Shared room,,,2,4.0,2.0,1.0,33.0,1.0,25.779771,-80.13752,2015-12-12 11:57:08.157523
4757815,13741641.0,Entire home/apt,,,1,4.0,4.0,0.0,99.0,1.0,25.844464,-80.120472,2015-12-12 11:56:59.849934
1130716,1269985.0,Entire home/apt,,,17,4.5,1.0,1.0,120.0,15.0,25.760852,-80.190355,2015-12-12 11:56:58.560942
5666947,26766151.0,Shared room,,,1,5.0,3.0,1.0,75.0,1.0,25.72855,-80.307153,2015-12-12 11:56:56.752990
2011053,637272.0,Entire home/apt,,,4,4.0,4.0,1.0,200.0,5.0,25.955337,-80.120474,2015-12-12 11:56:55.050469
9462316,9739843.0,Entire home/apt,,,0,,4.0,2.0,209.0,5.0,25.930626,-80.120657,2015-12-12 11:56:50.623779
5955436,14480042.0,Entire home/apt,,,0,,4.0,1.0,150.0,1.0,25.834352,-80.120877,2015-12-12 11:56:41.345928
5352469,5611017.0,Entire home/apt,,,4,3.5,4.0,0.0,120.0,5.0,25.953686,-80.119265,2015-12-12 11:56:40.077825
7132737,616164.0,Entire home/apt,,,6,4.5,2.0,1.0,82.0,1.0,25.79024,-80.132619,2015-12-12 11:56:36.061732
5955930,4628303.0,Entire home/apt,,,0,,,3.0,670.0,4.0,25.78137,-80.142105,2015-12-12 11:56:34.279073
6099161,31649441.0,Entire home/apt,,,5,4.5,4.0,1.0,105.0,3.0,25.777675,-80.136328,2015-12-12 11:56:30.675560
5296995,14208702.0,Entire home/apt,,,3,4.5,2.0,1.0,90.0,3.0,25.771628,-80.262574,2015-12-12 11:56:29.049160
9173544,29946476.0,Shared room,,,6,4.5,1.0,1.0,20.0,1.0,25.863981,-80.238382,2015-12-12 11:56:26.166673
5110029,8036576.0,Entire home/apt,,,32,5.0,2.0,0.0,99.0,1.0,25.783638,-80.136473,2015-12-12 11:56:24.225419
2394778,11943550.0,Entire home/apt,,,9,5.0,4.0,0.0,179.0,2.0,25.811547,-80.132911,2015-12-12 11:56:15.583818
5774135,29957206.0,Entire home/apt,,,5,5.0,4.0,1.0,125.0,3.0,25.805685,-80.126672,2015-12-12 11:56:08.237371
2250847,6697019.0,Entire home/apt,,,58,4.0,3.0,1.0,119.0,1.0,25.776525,-80.13393,2015-12-12 11:56:06.622866
82804,52601.0,Entire home/apt,,,0,,,3.0,350.0,2.0,25.937811,-80.121919,2015-12-12 11:56:02.532437
5415648,7532012.0,Entire home/apt,,,6,4.5,,2.0,280.0,3.0,25.829163,-80.120799,2015-12-12 11:55:57.809002
6377102,32380456.0,Entire home/apt,,,0,,,2.0,656.0,1.0,25.758318,-80.192895,2015-12-12 11:55:50.318494
7513186,2152305.0,Entire home/apt,,,0,,4.0,1.0,685.0,1.0,25.798961,-80.126073,2015-12-12 11:55:46.163246
8325338,11072900.0,Entire home/apt,,,0,,,2.0,375.0,,25.775392,-80.131681,2015-12-12 11:55:41.598207
6935391,36360751.0,Private room,,,3,5.0,2.0,1.0,75.0,1.0,25.805466,-80.12478,2015-12-12 11:55:33.025146
6662524,2409142.0,Entire home/apt,,,5,5.0,,2.0,260.0,2.0,25.830198,-80.120926,2015-12-12 11:55:25.794152
2824216,544270.0,Entire home/apt,,,0,,5.0,2.0,1000.0,7.0,25.787047,-80.12996,2015-12-12 11:55:17.485927
2889350,4392103.0,Entire home/apt,,,1,3.0,4.0,0.0,150.0,7.0,25.955596,-80.118918,2015-12-12 11:55:11.627345
2479689,12685335.0,Private room,,,19,4.5,2.0,1.0,55.0,2.0,25.686028,-80.435033,2015-12-12 11:54:56.089050
9057024,42947071.0,Entire home/apt,,,3,4.5,5.0,2.0,115.0,4.0,25.787598,-80.135536,2015-12-12 11:54:52.563800
8389511,21377738.0,Entire home/apt,,,12,5.0,4.0,1.0,95.0,1.0,25.788287,-80.135791,2015-12-12 11:54:45.625472
9154857,2025929.0,Entire home/apt,,,2,5.0,4.0,2.0,125.0,2.0,25.783188,-80.196002,2015-12-12 11:54:39.513812
6584714,32437564.0,Entire home/apt,,,0,,,2.0,350.0,1.0,25.788264,-80.144633,2015-12-12 11:54:37.942047
9129221,25138314.0,Entire home/apt,,,0,,,2.0,450.0,3.0,25.82714,-80.120109,2015-12-12 11:54:35.367688
5669577,29282213.0,Private room,,,12,5.0,3.0,1.0,50.0,2.0,25.942341,-80.185819,2015-12-12 11:54:31.822632
872147,4599927.0,Private room,,,65,5.0,3.0,1.0,65.0,1.0,25.653888,-80.311566,2015-12-12 11:54:24.867316
5499008,28359436.0,Entire home/apt,,,48,4.5,4.0,1.0,70.0,1.0,25.800081,-80.209052,2015-12-12 11:54:22.802375
6844146,596168.0,Entire home/apt,,,20,5.0,,3.0,269.0,1.0,25.882292,-80.179774,2015-12-12 11:54:19.957642
4757777,19733375.0,Entire home/apt,,,11,5.0,4.0,1.0,300.0,1.0,25.789651,-80.134057,2015-12-12 11:54:10.922556
3673933,291908.0,Entire home/apt,,,0,,3.0,0.0,225.0,3.0,25.759517,-80.192694,2015-12-12 11:54:05.805936
2722761,3501677.0,Entire home/apt,,,53,4.0,,1.0,89.0,1.0,25.930956,-80.173448,2015-12-12 11:54:02.564449
8916906,18153777.0,Entire home/apt,,,0,,4.0,0.0,425.0,,25.797475,-80.128357,2015-12-12 11:54:00.602652
8016117,35771221.0,Entire home/apt,,,0,,4.0,2.0,250.0,1.0,25.811379,-80.304776,2015-12-12 11:53:47.856455
8325278,11072900.0,Entire home/apt,,,0,,,2.0,375.0,3.0,25.774648,-80.131137,2015-12-12 11:53:46.625355
8170468,43120249.0,Private room,,,0,,2.0,1.0,50.0,1.0,25.819938,-80.327306,2015-12-12 11:53:44.899472
9382901,48677514.0,Entire home/apt,,,0,,2.0,1.0,175.0,4.0,25.756746,-80.256626,2015-12-12 11:53:43.158242
7804950,21417988.0,Entire home/apt,,,1,5.0,4.0,1.0,199.0,1.0,25.792787,-80.148525,2015-12-12 11:53:39.373053
6237568,9115759.0,Entire home/apt,,,11,4.5,4.0,1.0,75.0,2.0,25.845858,-80.196555,2015-12-12 11:53:35.535631
1082996,5954276.0,Entire home/apt,,,53,4.5,4.0,1.0,95.0,3.0,25.786075,-80.133852,2015-12-12 11:53:31.501537
6851557,31880405.0,Entire home/apt,,,5,3.0,2.0,0.0,79.0,7.0,25.777521,-80.139704,2015-12-12 11:53:29.643527
5642225,29241289.0,Entire home/apt,,,1,5.0,5.0,2.0,86.0,7.0,25.732054,-80.240424,2015-12-12 11:53:28.248536
900813,3958068.0,Private room,,,53,5.0,2.0,1.0,54.0,1.0,25.693563,-80.328177,2015-12-12 11:53:24.221546
9435217,7432430.0,Entire home/apt,,,0,,,5.0,1750.0,3.0,25.818125,-80.127192,2015-12-12 11:53:22.247997
7450386,12944330.0,Entire home/apt,,,0,,5.0,0.0,109.0,1.0,25.789563,-80.133839,2015-12-12 11:53:14.198661
1144674,3954270.0,Entire home/apt,,,1,,,2.0,260.0,15.0,25.786833,-80.143498,2015-12-12 11:53:12.887534
8101812,1212552.0,Entire home/apt,,,1,2.0,,0.0,49.0,1.0,25.929889,-80.190839,2015-12-12 11:53:06.392242
