room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
395053,1969399,Shared room,,Bucktown,9,5.0,4,1.0,105.0,,41.911362,-87.678923,2017-02-17 04:47:11.843009
7343326,36649431,Shared room,,Lake View East,0,0.0,2,1.0,150.0,,41.941254,-87.64923,2017-02-17 04:47:02.948050
13688591,61786516,Shared room,,Irving Park,1,0.0,3,1.0,80.0,,41.949954,-87.713014,2017-02-17 04:46:57.885344
14762121,91056850,Shared room,,Gold Coast,1,0.0,2,1.0,75.0,,41.896773,-87.620177,2017-02-17 04:46:57.882084
13101192,42524732,Shared room,,Bronzeville,0,0.0,6,1.0,53.0,,41.815258,-87.621716,2017-02-17 04:46:54.040634
401993,337459,Shared room,,Logan Square,56,5.0,10,1.0,50.0,,41.93268,-87.715871,2017-02-17 04:46:54.030150
5209180,22262868,Shared room,,Avondale,33,4.0,2,1.0,53.0,,41.932559,-87.690101,2017-02-17 04:46:53.115949
15604799,61726578,Shared room,,Lake View,0,0.0,1,1.0,355.0,,41.946341,-87.665856,2017-02-17 04:46:45.778464
15673284,12360029,Shared room,,Lake View,0,0.0,1,1.0,375.0,,41.942048,-87.652536,2017-02-17 04:46:45.776058
12096313,43977790,Shared room,,The Loop,0,0.0,1,1.0,437.0,,41.885371,-87.62813,2017-02-17 04:46:45.773188
15692507,52982381,Shared room,,Lake View,0,0.0,2,1.0,350.0,,41.943859,-87.655963,2017-02-17 04:46:45.770913
6050527,2907254,Shared room,,West Rogers Park,24,4.5,1,1.0,500.0,,42.017537,-87.687216,2017-02-17 04:46:45.767944
15677208,6339606,Shared room,,Lake View,0,0.0,4,1.0,300.0,,41.948025,-87.660063,2017-02-17 04:46:44.694609
15705952,101425130,Shared room,,Graceland West,0,0.0,3,1.0,250.0,,41.957058,-87.666012,2017-02-17 04:46:44.685501
15732542,20191915,Shared room,,Lake View,0,0.0,2,1.0,250.0,,41.939145,-87.651235,2017-02-17 04:46:44.682939
14219810,80129154,Shared room,,The Loop,0,0.0,5,1.0,250.0,,41.886568,-87.626653,2017-02-17 04:46:44.679990
15039199,12826022,Shared room,,Buena Park,0,0.0,2,1.0,200.0,,41.959105,-87.648377,2017-02-17 04:46:42.846409
7689809,40385929,Shared room,,Sheffield Neighbors,0,0.0,1,1.0,200.0,,41.920575,-87.657316,2017-02-17 04:46:42.841060
