room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13033130,72037474,Shared room,,South Shore,0,0.0,4,1.0,75.0,,41.76272,-87.5605,2017-03-13 14:39:23.539623
7327846,22215535,Shared room,,Little Village,56,4.5,3,1.0,53.0,,41.854234,-87.69403,2017-03-13 14:39:21.026080
13688591,61786516,Shared room,,Irving Park,1,0.0,3,1.0,80.0,,41.949954,-87.713014,2017-03-13 14:39:10.386031
626187,3107984,Shared room,,Edgewater Beach,22,4.5,2,1.0,70.0,,41.986257,-87.654822,2017-03-13 14:39:09.122650
8273329,41690970,Shared room,,Rogers Park,3,4.0,3,1.0,76.0,,42.006337,-87.671078,2017-03-13 14:39:09.119508
10084232,18883256,Shared room,,Jefferson Park,4,5.0,2,1.0,68.0,,41.971769,-87.765182,2017-03-13 14:39:09.098733
2305230,7391164,Shared room,,Wrigleyville,30,4.5,10,1.0,70.0,,41.946555,-87.655087,2017-03-13 14:39:09.092874
15797189,63300014,Shared room,,Little Village,1,0.0,4,1.0,79.0,,41.85327,-87.699601,2017-03-13 14:39:07.611340
9269658,48147127,Shared room,,Logan Square,5,5.0,2,1.0,40.0,,41.912239,-87.709522,2017-03-13 14:39:06.595799
15422820,13390917,Shared room,,Pilsen,0,0.0,7,1.0,45.0,,41.855523,-87.660101,2017-03-13 14:39:06.584821
14857529,44358452,Shared room,,South Chicago,2,0.0,3,1.0,40.0,,41.739165,-87.56547,2017-03-13 14:39:06.579774
401993,337459,Shared room,,Logan Square,56,5.0,10,1.0,50.0,,41.93268,-87.715871,2017-03-13 14:39:05.563986
10084064,18883256,Shared room,,Jefferson Park,1,0.0,2,1.0,53.0,,41.969964,-87.764043,2017-03-13 14:39:04.169098
13753623,34397471,Shared room,,North Kenwood,10,4.5,2,1.0,51.0,,41.812612,-87.602318,2017-03-13 14:39:04.160073
15114503,11495238,Shared room,,Humboldt Park,6,4.0,2,1.0,50.0,,41.908496,-87.707225,2017-03-13 14:39:02.998624
14857205,44358452,Shared room,,South Chicago,1,0.0,3,1.0,40.0,,41.739598,-87.564092,2017-03-13 14:39:01.798923
4011755,2140,Shared room,,Hyde Park,2,0.0,4,1.0,25.0,,41.795144,-87.593981,2017-03-13 14:39:01.792137
2968318,10921300,Shared room,,Rogers Park,38,4.5,2,1.0,38.0,,42.014092,-87.678748,2017-03-13 14:38:59.840624
15654468,4508186,Shared room,,Lake View East,1,0.0,4,1.0,40.0,,41.934225,-87.640683,2017-03-13 14:38:59.833416
4924606,25365761,Shared room,,Lake View East,14,4.0,2,1.0,30.0,,41.943274,-87.644067,2017-03-13 14:38:59.830557
8484777,11344466,Shared room,,West Rogers Park,0,0.0,4,1.0,36.0,,42.012833,-87.703386,2017-03-13 14:38:59.824626
15465507,99239098,Shared room,,West Rogers Park,11,5.0,2,1.0,40.0,,42.000212,-87.684065,2017-03-13 14:38:58.300254
4065712,19800170,Shared room,,Avondale,8,5.0,3,1.0,40.0,,41.943487,-87.705888,2017-03-13 14:38:58.297722
14646743,7689661,Shared room,,Kenwood,18,5.0,3,1.0,40.0,,41.802856,-87.594764,2017-03-13 14:38:58.289967
14502969,691000,Shared room,,Englewood,1,0.0,4,1.0,35.0,,41.775774,-87.653677,2017-03-13 14:38:58.286059
15249812,57410432,Shared room,,Albany Park,4,4.5,2,1.0,20.0,,41.96857,-87.724788,2017-03-13 14:38:58.280616
12251852,24940241,Shared room,,Bronzeville,0,0.0,2,1.0,35.0,,41.808788,-87.615863,2017-03-13 14:38:58.273660
14089727,871911,Shared room,,Lake View,25,5.0,2,1.0,35.0,,41.945554,-87.651558,2017-03-13 14:38:57.232332
15026595,94872049,Shared room,,Kenwood,14,5.0,2,1.0,29.0,,41.808984,-87.602968,2017-03-13 14:38:57.222680
15409046,64582798,Shared room,,Little Village,30,4.5,2,1.0,29.0,,41.843716,-87.721246,2017-03-13 14:38:57.213652
6050527,2907254,Shared room,,West Rogers Park,24,4.5,1,1.0,500.0,,42.017537,-87.687216,2017-03-13 14:38:55.912968
12096313,43977790,Shared room,,The Loop,0,0.0,1,1.0,436.0,,41.885371,-87.62813,2017-03-13 14:38:55.909570
15604799,61726578,Shared room,,Lake View,0,0.0,1,1.0,355.0,,41.946341,-87.665856,2017-03-13 14:38:55.907295
15692507,52982381,Shared room,,Lake View,0,0.0,2,1.0,350.0,,41.943859,-87.655963,2017-03-13 14:38:55.904615
15673284,12360029,Shared room,,Lake View,0,0.0,1,1.0,375.0,,41.942048,-87.652536,2017-03-13 14:38:55.900948
15677208,6339606,Shared room,,Lake View,0,0.0,4,1.0,300.0,,41.948025,-87.660063,2017-03-13 14:38:54.756231
15705952,101425130,Shared room,,Graceland West,0,0.0,3,1.0,250.0,,41.957058,-87.666012,2017-03-13 14:38:54.752228
15732542,20191915,Shared room,,Lake View,0,0.0,2,1.0,250.0,,41.939145,-87.651235,2017-03-13 14:38:54.745181
14219810,80129154,Shared room,,The Loop,0,0.0,5,1.0,250.0,,41.886568,-87.626653,2017-03-13 14:38:54.741096
15039199,12826022,Shared room,,Buena Park,0,0.0,2,1.0,200.0,,41.959105,-87.648377,2017-03-13 14:38:52.894451
7689809,40385929,Shared room,,Sheffield Neighbors,0,0.0,1,1.0,200.0,,41.920575,-87.657316,2017-03-13 14:38:52.889216
9192419,15109028,Shared room,,Near East Side,9,5.0,2,1.0,200.0,,41.887213,-87.617102,2017-03-13 14:38:52.882422
15660098,92549028,Shared room,,Graceland West,0,0.0,1,1.0,200.0,,41.958866,-87.665321,2017-03-13 14:38:52.879691
15646372,15165045,Shared room,,Lake View East,0,0.0,2,1.0,200.0,,41.949477,-87.646114,2017-03-13 14:38:52.875372
15681089,59821045,Shared room,,Wrigleyville,0,0.0,2,1.0,200.0,,41.945486,-87.651932,2017-03-13 14:38:52.872756
9006684,47033419,Shared room,,Lake View,0,0.0,2,1.0,200.0,,41.942879,-87.658768,2017-03-13 14:38:52.869347
13042885,6452801,Shared room,,University Village / Little Italy,5,4.5,4,1.0,143.0,,41.874272,-87.661428,2017-03-13 14:38:51.528279
7652138,6452801,Shared room,,Illinois Medical District,18,5.0,6,1.0,152.0,,41.87027,-87.67144,2017-03-13 14:38:51.525294
7343326,36649431,Shared room,,Lake View East,0,0.0,2,1.0,150.0,,41.941254,-87.64923,2017-03-13 14:38:51.041584
13879412,6452801,Shared room,,Illinois Medical District,3,4.5,6,1.0,147.0,,41.869581,-87.67194,2017-03-13 14:38:51.031379
14222142,85386003,Shared room,,Lake View,4,5.0,7,1.0,169.0,,41.946419,-87.663103,2017-03-13 14:38:51.021879
15983526,13784528,Shared room,,Uptown,0,0.0,4,1.0,150.0,,41.966665,-87.656838,2017-03-13 14:38:51.016641
15815123,101868690,Shared room,,Englewood,0,0.0,1,1.0,169.0,,41.791569,-87.659142,2017-03-13 14:38:51.013897
15736974,101686164,Shared room,,Lake View,0,0.0,1,1.0,144.0,,41.943595,-87.653407,2017-03-13 14:38:51.010567
15696148,20893343,Shared room,,Lake View,0,0.0,1,1.0,175.0,,41.940823,-87.66316,2017-03-13 14:38:51.002279
7872808,41493135,Shared room,,Sheffield Neighbors,0,0.0,1,1.0,160.0,,41.919634,-87.653014,2017-03-13 14:38:50.991639
14365140,88104849,Shared room,,Gold Coast,0,0.0,2,1.0,130.0,,41.906118,-87.625501,2017-03-13 14:38:49.476470
3022952,14295067,Shared room,,Wrigleyville,0,0.0,1,1.0,140.0,,41.94929,-87.657973,2017-03-13 14:38:49.473418
14963861,25292046,Shared room,,Near North,0,0.0,2,1.0,109.0,,41.895725,-87.630927,2017-03-13 14:38:48.320912
13697480,37929580,Shared room,,Buena Park,0,0.0,2,1.0,119.0,,41.96076,-87.653301,2017-03-13 14:38:48.317395
6867438,35985772,Shared room,,Pilsen,0,0.0,8,1.0,90.0,,41.857132,-87.659676,2017-03-13 14:38:45.903354
6728543,11080683,Shared room,,Lake View,0,0.0,1,1.0,100.0,,41.934102,-87.656232,2017-03-13 14:38:45.900852
3633483,10658260,Shared room,,Pilsen,15,5.0,4,1.0,90.0,,41.856921,-87.652777,2017-03-13 14:38:45.895700
8867929,38757350,Shared room,,Old Town Triangle,5,5.0,2,1.0,90.0,,41.91295,-87.639069,2017-03-13 14:38:45.890854
13946332,82996587,Shared room,,Lake View East,0,0.0,1,1.0,100.0,,41.933842,-87.648241,2017-03-13 14:38:45.888450
6880993,23162368,Shared room,,Edgewater Beach,3,5.0,2,1.0,85.0,,41.993779,-87.657605,2017-03-13 14:38:45.886149
14090596,19801282,Shared room,,Near North,1,0.0,2,1.0,95.0,,41.893563,-87.630528,2017-03-13 14:38:45.881056
16207363,105873591,Shared room,,Jefferson Park,3,5.0,3,1.0,90.0,,41.97506,-87.761286,2017-03-13 14:38:45.878920
15501542,4370447,Shared room,,Lake View,1,0.0,3,1.0,100.0,,41.941733,-87.649463,2017-03-13 14:38:45.875899
14484862,89249903,Shared room,,Humboldt Park,4,5.0,5,1.0,80.0,,41.90921,-87.690671,2017-03-13 14:38:45.873455
6869513,19594148,Shared room,,Lake View,0,0.0,1,1.0,100.0,,41.939241,-87.655751,2017-03-13 14:38:45.871035
15664445,57387860,Shared room,,Near North,2,0.0,1,1.0,100.0,,41.891529,-87.627895,2017-03-13 14:38:45.868962
12741471,69299134,Shared room,,River North,18,4.5,2,1.0,85.0,,41.889388,-87.633729,2017-03-13 14:38:45.863897
4096995,2880338,Shared room,,Ravenswood,12,4.0,6,1.0,80.0,,41.962781,-87.673385,2017-03-13 14:38:44.497186
6462163,5175431,Shared room,,Ravenswood,0,0.0,3,1.0,75.0,,41.974662,-87.694323,2017-03-13 14:38:44.494732
6938007,36376430,Shared room,,Gold Coast,7,5.0,2,1.0,80.0,,41.908889,-87.63054,2017-03-13 14:38:44.492226
