room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6119821,31751507,Shared room,,Pike-Market,81,4.5,8,1,90,,47.60908,-122.340106,05:13.0
13785072,1243056,Shared room,,University District,0,0,4,1,252,,47.657006,-122.31925,05:08.4
19165502,35011953,Shared room,,First Hill,0,0,1,1,200,,47.605534,-122.325529,05:07.8
16617567,109568126,Shared room,,Mount Baker,0,0,1,1,200,,47.572852,-122.291112,05:07.7
13868361,1243056,Shared room,,Wallingford,0,0,4,1,180,,47.64973,-122.332522,05:05.5
13877457,1243056,Shared room,,Wallingford,0,0,4,1,180,,47.65175,-122.332131,05:05.5
13877143,1243056,Shared room,,Wallingford,0,0,4,1,180,,47.651092,-122.331426,05:05.5
13785508,1243056,Shared room,,University District,0,0,2,1,150,,47.658844,-122.319661,05:05.5
13877900,1243056,Shared room,,Wallingford,0,0,2,1,150,,47.64981,-122.332202,05:05.5
13785654,1243056,Shared room,,University District,0,0,2,1,150,,47.658629,-122.319563,05:05.5
3757858,19196841,Shared room,,Minor,30,5,2,1,149,,47.609777,-122.313,05:05.5
17240892,116162089,Shared room,,Bryant,0,0,1,1,115,,47.662065,-122.289325,05:03.3
12623261,45287165,Shared room,,Broadway,9,5,1,1,110,,47.616074,-122.326894,05:03.2
15487222,99447790,Shared room,,Pike-Market,5,5,5,1,80,,47.609694,-122.341352,05:02.4
13877694,1243056,Shared room,,Wallingford,0,0,2,1,90,,47.649474,-122.332518,05:02.4
19385263,85076667,Shared room,,Fremont,0,0,2,1,88,,47.661572,-122.353619,05:02.4
13395087,75961250,Shared room,,Roosevelt,0,0,2,1,99,,47.684505,-122.312368,05:02.4
13418525,75961250,Shared room,,Roosevelt,0,0,2,1,99,,47.685374,-122.313325,05:02.4
19493701,85076667,Shared room,,Fremont,0,0,1,1,88,,47.663911,-122.35258,05:02.4
10929753,56428003,Shared room,,Broadway,1,0,1,1,100,,47.619086,-122.322567,05:02.4
6391711,26380561,Shared room,,Lower Queen Anne,0,0,1,1,98,,47.627376,-122.347544,05:02.4
13878032,1243056,Shared room,,Wallingford,0,0,2,1,90,,47.65,-122.332223,05:02.4
18935376,93729500,Shared room,,International District,9,4.5,6,1,85,,47.599941,-122.328081,05:02.4
1520501,1243056,Shared room,,Broadway,4,3.5,1,1,63,,47.624301,-122.319154,05:00.5
1511620,1243056,Shared room,,Broadway,9,4.5,1,1,63,,47.625287,-122.319425,05:00.5
1520449,1243056,Shared room,,Broadway,15,4.5,1,1,63,,47.624094,-122.319695,05:00.5
1520533,1243056,Shared room,,Broadway,15,4.5,1,1,63,,47.625135,-122.32051,05:00.5
7258811,1243056,Shared room,,Wallingford,3,3.5,1,1,63,,47.650858,-122.331338,05:00.5
1520581,1243056,Shared room,,Broadway,14,4.5,1,1,75,,47.623839,-122.32176,05:00.5
13357567,2848435,Shared room,,Fremont,26,5,2,1,70,,47.653888,-122.346349,05:00.5
1520549,1243056,Shared room,,Broadway,7,4.5,1,1,75,,47.625063,-122.319053,05:00.5
13100812,72787921,Shared room,,Bitter Lake,0,0,1,1,75,,47.733923,-122.349372,05:00.5
9316009,21420064,Shared room,,Roosevelt,0,0,1,1,76,,47.675759,-122.319121,04:59.0
14921088,34039684,Shared room,,Broadway,1,0,2,1,79,,47.618951,-122.32679,04:59.0
15312556,55963544,Shared room,,Fremont,2,0,1,1,69,,47.662319,-122.352404,04:59.0
19220100,27291668,Shared room,,Pioneer Square,3,5,2,1,73,,47.59857,-122.333256,04:59.0
8073395,18696270,Shared room,,Broadway,16,5,2,1,72,,47.615326,-122.315958,04:59.0
