room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1130130,6200180,Private room,,,15,4.5,4,1.0,250.0,3.0,25.816447,-80.123552,2016-09-14 12:33:44.096200
13462830,4282112,Private room,,,1,,2,1.0,49.0,,25.757013,-80.291346,2016-09-14 12:33:14.172539
1918272,9809190,Entire home/apt,,,2,,4,1.0,400.0,3.0,25.767642,-80.188361,2016-09-14 12:33:11.422597
10008365,980395,Private room,,,5,5.0,2,1.0,68.0,3.0,25.825572,-80.185782,2016-09-14 12:33:06.133238
12640008,58608630,Entire home/apt,,,2,,2,0.0,39.0,2.0,25.829184,-80.195152,2016-09-14 12:32:50.416253
13218158,74140090,Entire home/apt,,,2,,2,1.0,150.0,3.0,25.769498,-80.188243,2016-09-14 12:32:35.084854
9647314,49879347,Entire home/apt,,,9,5.0,2,0.0,100.0,3.0,25.737671,-80.239178,2016-09-14 12:32:12.528770
7413544,37757209,Entire home/apt,,,0,,2,1.0,165.0,3.0,25.791943,-80.185812,2016-09-14 12:32:08.387622
11442935,6933154,Entire home/apt,,,6,5.0,4,1.0,149.0,12.0,25.78801,-80.142703,2016-09-14 12:32:07.956079
14222758,32292510,Private room,,,0,,1,1.0,40.0,1.0,25.847027,-80.176109,2016-09-14 12:31:52.348630
7260242,23036747,Entire home/apt,,,4,5.0,4,1.0,210.0,10.0,25.79093,-80.128207,2016-09-14 12:31:45.568845
10255670,34322318,Private room,,,4,5.0,4,1.0,69.0,1.0,25.746377,-80.245593,2016-09-14 12:31:42.729945
11460641,34544510,Entire home/apt,,,10,5.0,3,1.0,90.0,3.0,25.793332,-80.186405,2016-09-14 12:31:41.919072
12853441,25433846,Private room,,,5,5.0,2,1.0,48.0,1.0,25.852773,-80.122884,2016-09-14 12:31:38.156318
14474605,31294493,Entire home/apt,,,3,4.5,7,1.0,149.0,1.0,25.78457,-80.190026,2016-09-14 12:31:28.922573
11573817,50750502,Shared room,,,0,,2,1.0,55.0,1.0,25.764256,-80.189393,2016-09-14 12:31:27.914187
