room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
5260629,2634119,Entire home/apt,,,2,4.5,3.0,1.0,95.0,3.0,25.789588,-80.135476,2016-03-15 03:14:25.686755
4986465,25705101,Private room,,,0,,2.0,1.0,250.0,1.0,25.933093,-80.125829,2016-03-15 03:13:58.984113
9526203,49351408,Private room,,,7,4.5,2.0,1.0,39.0,1.0,25.714044,-80.424425,2016-03-15 03:13:48.406201
8679124,12499282,Entire home/apt,,,4,5.0,,1.0,191.0,2.0,25.893997,-80.12523,2016-03-15 03:13:30.917037
11584947,48654948,Entire home/apt,,,0,,2.0,1.0,81.0,1.0,25.90103,-80.153749,2016-03-15 03:13:26.986516
438964,2180905,Entire home/apt,,,78,4.5,3.0,1.0,150.0,3.0,25.834485,-80.121278,2016-03-15 03:13:24.022822
10402507,12059259,Private room,,,16,5.0,2.0,1.0,55.0,2.0,25.793774,-80.202269,2016-03-15 03:13:20.487702
8549305,32970266,Entire home/apt,,,27,4.5,4.0,0.0,65.0,1.0,25.779643,-80.134929,2016-03-15 03:13:09.428795
9540572,49351919,Entire home/apt,,,9,4.5,,1.0,112.0,1.0,25.833317,-80.11967,2016-03-15 03:13:04.945346
5734595,29737353,Entire home/apt,,,0,,2.0,1.0,200.0,4.0,25.933979,-80.163178,2016-03-15 03:13:02.499362
3638800,8036576,Entire home/apt,,,9,4.0,,2.0,167.0,1.0,25.931015,-80.126951,2016-03-15 03:13:00.429010
4400703,16721304,Entire home/apt,,,1,2.0,4.0,1.0,129.0,2.0,25.948406,-80.120248,2016-03-15 03:12:54.304536
6391170,33321571,Entire home/apt,,,0,,1.0,1.0,23.0,1.0,25.802969,-80.124232,2016-03-15 03:12:51.801861
11042453,57306768,Entire home/apt,,,2,4.5,5.0,2.0,220.0,2.0,25.753564,-80.209247,2016-03-15 03:12:40.475677
6412353,1463713,Entire home/apt,,,5,4.5,,2.0,199.0,2.0,25.792251,-80.186338,2016-03-15 03:12:33.581414
5268833,2152305,Entire home/apt,,,1,5.0,4.0,2.0,695.0,3.0,25.795195,-80.128371,2016-03-15 03:12:26.722680
5442778,26741594,Entire home/apt,,,11,4.0,,2.0,119.0,1.0,25.864072,-80.124661,2016-03-15 03:12:13.130182
4891344,12247559,Private room,,,50,5.0,2.0,1.0,75.0,1.0,25.783397,-80.134981,2016-03-15 03:12:02.820136
10041641,48504491,Entire home/apt,,,7,5.0,2.0,0.0,98.0,1.0,25.866266,-80.121586,2016-03-15 03:11:54.728785
267730,783335,Private room,,,28,4.5,2.0,1.0,45.0,3.0,25.776636,-80.336515,2016-03-15 03:11:49.519497
10450655,89796,Entire home/apt,,,1,,,3.0,275.0,5.0,25.912561,-80.150422,2016-03-15 03:11:39.639927
4495231,4598695,Entire home/apt,,,20,4.5,4.0,2.0,300.0,1.0,25.78355,-80.130681,2016-03-15 03:11:32.542543
9034460,588723,Entire home/apt,,,2,5.0,4.0,1.0,130.0,5.0,25.942653,-80.123147,2016-03-15 03:11:28.614144
8390011,41610804,Entire home/apt,,,8,4.5,5.0,0.0,125.0,3.0,25.846221,-80.120616,2016-03-15 03:11:21.798108
8902277,1039661,Entire home/apt,,,1,5.0,3.0,0.0,70.0,30.0,25.85187,-80.122656,2016-03-15 03:11:14.729628
5454257,26372217,Private room,,,4,3.5,2.0,1.0,60.0,1.0,25.775411,-80.205559,2016-03-15 03:11:06.066116
9606109,41367646,Entire home/apt,,,4,5.0,2.0,1.0,160.0,3.0,25.789769,-80.142456,2016-03-15 03:10:59.780525
8758128,1444590,Entire home/apt,,,0,,,6.0,300.0,1.0,25.817948,-80.192691,2016-03-15 03:10:56.536784
2201085,11228904,Entire home/apt,,,7,5.0,,3.0,500.0,2.0,25.824377,-80.128561,2016-03-15 03:10:53.604984
11038548,57283593,Entire home/apt,,,2,3.5,3.0,0.0,150.0,1.0,25.775925,-80.13099,2016-03-15 03:10:42.760394
9611759,38781529,Entire home/apt,,,1,5.0,4.0,0.0,125.0,,25.942084,-80.121427,2016-03-15 03:10:37.670322
11482224,60438795,Entire home/apt,,,1,5.0,2.0,0.0,80.0,1.0,25.803516,-80.189332,2016-03-15 03:10:33.076395
966552,5272796,Private room,,,75,4.5,2.0,1.0,89.0,1.0,25.804995,-80.185881,2016-03-15 03:10:23.522763
7203218,1635767,Entire home/apt,,,1,4.0,4.0,1.0,235.0,2.0,25.94873,-80.119627,2016-03-15 03:10:17.733068
4469674,23189573,Entire home/apt,,,19,4.0,4.0,1.0,99.0,2.0,25.780494,-80.131627,2016-03-15 03:10:15.232405
8295616,12940616,Entire home/apt,,,4,5.0,4.0,1.0,60.0,1.0,25.78059,-80.135069,2016-03-15 03:10:10.042811
4108188,2862577,Private room,,,56,5.0,2.0,1.0,65.0,2.0,25.861431,-80.129057,2016-03-15 03:10:04.947739
8691565,20490842,Private room,,,22,4.5,3.0,1.0,60.0,1.0,25.780484,-80.135751,2016-03-15 03:09:58.217258
5252303,27185564,Entire home/apt,,,20,4.0,,2.0,110.0,3.0,25.820507,-80.355646,2016-03-15 03:09:53.257481
11506993,41574197,Entire home/apt,,,0,,4.0,2.0,250.0,1.0,25.928472,-80.124187,2016-03-15 03:09:47.277575
9511466,24669964,Private room,,,6,4.5,1.0,1.0,31.0,1.0,25.806294,-80.207647,2016-03-15 03:09:42.113479
3910142,4461869,Entire home/apt,,,16,4.5,5.0,2.0,195.0,7.0,25.784659,-80.137165,2016-03-15 03:09:38.102990
6348262,1200375,Entire home/apt,,,16,4.5,3.0,0.0,110.0,3.0,25.775191,-80.132605,2016-03-15 03:09:34.775708
5571965,28869507,Entire home/apt,,,3,4.5,,3.0,199.0,5.0,25.820715,-80.208611,2016-03-15 03:09:27.489568
9776284,38833457,Entire home/apt,,,2,5.0,,1.0,180.0,1.0,25.781846,-80.133015,2016-03-15 03:09:25.468296
10134646,52010309,Entire home/apt,,,1,5.0,5.0,2.0,400.0,4.0,25.767702,-80.18971,2016-03-15 03:09:21.100534
517734,2248393,Entire home/apt,,,10,4.5,,3.0,699.0,3.0,25.783448,-80.132998,2016-03-15 03:09:19.193518
9380444,39650908,Private room,,,16,5.0,2.0,1.0,55.0,1.0,25.767849,-80.266298,2016-03-15 03:09:10.991868
9353572,7051671,Entire home/apt,,,4,2.5,2.0,0.0,99.0,4.0,25.791274,-80.142429,2016-03-15 03:08:58.180787
2046606,10492017,Entire home/apt,,,52,5.0,3.0,0.0,150.0,2.0,25.780979,-80.141614,2016-03-15 03:08:54.364392
2507444,12833939,Entire home/apt,,,13,5.0,2.0,1.0,220.0,3.0,25.785451,-80.14469,2016-03-15 03:08:49.015439
6058945,3504294,Private room,,,0,,2.0,1.0,250.0,1.0,25.607225,-80.321946,2016-03-15 03:08:44.711651
6065407,2415111,Private room,,,21,5.0,2.0,1.0,95.0,3.0,25.763945,-80.193318,2016-03-15 03:08:41.998277
3479409,2011778,Entire home/apt,,,10,4.5,4.0,2.0,150.0,5.0,25.760581,-80.190888,2016-03-15 03:08:38.246379
6783615,35506882,Private room,,,13,4.5,2.0,1.0,50.0,4.0,25.862458,-80.125283,2016-03-15 03:08:35.437805
3206450,6843501,Entire home/apt,,,8,5.0,,2.0,150.0,3.0,25.935253,-80.125575,2016-03-15 03:08:31.984736
8090791,25396053,Private room,,,1,5.0,2.0,1.0,89.0,2.0,25.695726,-80.311378,2016-03-15 03:08:20.603547
8015854,42325064,Entire home/apt,,,6,4.5,2.0,0.0,36.0,1.0,25.817888,-80.197013,2016-03-15 03:02:16.707628
10269220,49584461,Entire home/apt,,,4,5.0,3.0,1.0,150.0,3.0,25.790895,-80.1364,2016-03-15 03:02:06.841831
10837794,143844,Entire home/apt,,,0,,,3.0,490.0,5.0,25.850455,-80.177868,2016-03-15 03:01:47.388155
7673683,17053432,Entire home/apt,,,0,,,10.0,4500.0,1.0,25.891854,-80.190062,2016-03-15 03:01:45.384361
4467718,13971400,Entire home/apt,,,0,,2.0,1.0,189.0,7.0,25.833997,-80.188643,2016-03-15 03:01:43.169730
3909914,4461869,Entire home/apt,,,3,5.0,4.0,1.0,190.0,7.0,25.782394,-80.135067,2016-03-15 03:01:39.835695
