"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"46",3962961,20538732,"Entire home/apt",NA,"Broadway",58,4.5,2,0,110,2,47.614324,-122.314253,"2015-09-01 03:25:52.073181"
"47",8133583,42951174,"Entire home/apt",NA,"Broadway",0,NA,2,1,99,1,47.622291,-122.325245,"2015-09-01 03:26:01.521133"
"48",7898236,31879997,"Entire home/apt",NA,"Central Business District",0,NA,2,0,180,1,47.615763,-122.329754,"2015-09-01 03:26:07.746251"
"49",7193276,4496068,"Entire home/apt",NA,"Broadway",5,5,2,1,295,2,47.628247,-122.325191,"2015-09-01 03:26:14.853489"
"50",8035924,42431780,"Entire home/apt",NA,"Broadway",0,NA,2,1,185,NA,47.61572,-122.327814,"2015-09-01 03:26:14.891264"
"51",6084188,12510696,"Entire home/apt",NA,"Broadway",10,5,2,1,120,2,47.623051,-122.324597,"2015-09-01 03:26:18.748239"
"52",6704239,1923039,"Entire home/apt",NA,"Stevens",7,5,2,1,140,1,47.620849,-122.310647,"2015-09-01 03:26:42.974846"
"53",7222364,15239706,"Entire home/apt",NA,"Stevens",1,5,3,1,140,2,47.6183,-122.309513,"2015-09-01 03:26:45.609527"
"54",2336600,2077349,"Entire home/apt",NA,"Broadway",5,5,2,1,150,2,47.616291,-122.323299,"2015-09-01 03:26:54.603694"
"55",6306420,7219180,"Entire home/apt",NA,"Broadway",3,4.5,4,2,159,2,47.624464,-122.323592,"2015-09-01 03:27:18.820287"
"56",4663749,24085364,"Entire home/apt",NA,"Mann",26,4.5,5,3,200,1,47.62056,-122.299961,"2015-09-01 03:28:17.275759"
"57",1323510,41587,"Entire home/apt",NA,"Broadway",24,5,3,1,150,2,47.615116,-122.322946,"2015-09-01 03:28:33.652332"
"58",6358529,33124681,"Entire home/apt",NA,"Portage Bay",13,5,3,2,225,2,47.64632,-122.316313,"2015-09-01 03:28:33.657172"
"59",6676621,8534462,"Entire home/apt",NA,"Broadway",12,4.5,3,1,219,2,47.615781,-122.32928,"2015-09-01 03:29:26.378481"
"60",6642402,26873605,"Entire home/apt",NA,"Central Business District",22,5,2,0,224,NA,47.607712,-122.33491,"2015-09-01 03:39:01.198731"
"61",3354244,796118,"Entire home/apt",NA,"Columbia City",11,5,4,2,150,1,47.558785,-122.280938,"2015-09-01 03:43:50.744649"
"62",8151798,43037685,"Entire home/apt",NA,"Eastlake",0,NA,5,2,151,1,47.638349,-122.32431,"2015-09-01 03:52:35.263719"
"63",7293832,7963866,"Entire home/apt",NA,"Eastlake",6,5,2,1,250,1,47.636127,-122.327304,"2015-09-01 03:52:48.036774"
"64",6934695,21564282,"Entire home/apt",NA,"First Hill",15,4.5,4,2,200,1,47.606449,-122.325204,"2015-09-01 03:56:40.894538"
"65",2361967,1505841,"Entire home/apt",NA,"First Hill",25,5,2,1,100,2,47.605743,-122.325163,"2015-09-01 03:57:16.607123"
"66",7497298,12364405,"Entire home/apt",NA,"West Woodland",6,5,4,1,99,2,47.661714,-122.361041,"2015-09-01 04:02:09.836821"
"67",1844791,7964921,"Entire home/apt",NA,"Fremont",27,5,NA,3,175,3,47.662036,-122.350485,"2015-09-01 04:03:19.089858"
"68",6646097,78325,"Entire home/apt",NA,"Genesee",2,5,2,1,70,7,47.562778,-122.387606,"2015-09-01 04:08:36.032030"
"69",7602743,8550460,"Entire home/apt",NA,"Genesee",2,5,4,2,187,3,47.560819,-122.387516,"2015-09-01 04:08:36.051564"
"70",6660097,2495714,"Entire home/apt",NA,"Georgetown",12,5,2,0,85,1,47.540991,-122.320346,"2015-09-01 04:10:36.358079"
"71",8034494,42422316,"Entire home/apt",NA,"Green Lake",1,5,2,0,75,2,47.686913,-122.341004,"2015-09-01 04:12:00.716289"
"72",7773427,23357985,"Entire home/apt",NA,"Green Lake",2,5,4,2,200,2,47.677964,-122.325197,"2015-09-01 04:12:07.878844"
"73",3361327,530699,"Entire home/apt",NA,"Green Lake",3,5,2,1,125,2,47.685915,-122.331115,"2015-09-01 04:12:07.883489"
"74",3601923,530699,"Entire home/apt",NA,"Green Lake",0,NA,NA,4,350,3,47.684677,-122.329803,"2015-09-01 04:12:07.888278"
"75",3411548,530699,"Entire home/apt",NA,"Green Lake",3,5,NA,3,225,2,47.682183,-122.333001,"2015-09-01 04:12:07.911594"
"76",2503021,11187355,"Entire home/apt",NA,"Holly Park",32,5,4,2,105,2,47.541003,-122.290731,"2015-09-01 04:27:59.489262"
"77",7665967,40245876,"Entire home/apt",NA,"Highland Park",3,5,1,0,90,NA,47.528699,-122.349147,"2015-09-01 04:24:12.314422"
"78",1248437,3820653,"Entire home/apt",NA,"Laurelhurst",3,5,4,2,250,1,47.667355,-122.274837,"2015-09-01 04:40:49.697102"
"79",729753,3793350,"Entire home/apt",NA,"Leschi",10,4.5,5,2,525,2,47.605504,-122.288461,"2015-09-01 04:42:05.706373"
"80",3783060,2686467,"Entire home/apt",NA,"Lower Queen Anne",13,5,2,NA,125,3,47.62455,-122.363572,"2015-09-01 04:47:04.991217"
"81",6627050,8293241,"Entire home/apt",NA,"Lower Queen Anne",4,5,2,0,115,NA,47.623871,-122.364632,"2015-09-01 04:47:29.657059"
"82",7761843,22501560,"Entire home/apt",NA,"Interbay",0,NA,2,1,129,4,47.624317,-122.366428,"2015-09-01 04:47:29.711529"
"83",7461443,10877293,"Entire home/apt",NA,"Southeast Magnolia",1,5,4,2,250,3,47.645015,-122.384203,"2015-09-01 04:54:51.838213"
"84",4829464,24781096,"Entire home/apt",NA,"Southeast Magnolia",2,5,4,1,155,2,47.643159,-122.395553,"2015-09-01 04:54:56.253244"
"85",5747363,9232171,"Entire home/apt",NA,"Southeast Magnolia",8,5,NA,3,319,3,47.645136,-122.386175,"2015-09-01 04:54:56.272353"
"86",4402979,430709,"Entire home/apt",NA,"Briarcliff",0,NA,2,1,195,3,47.638393,-122.40209,"2015-09-01 04:54:56.301689"
"87",4215714,8058625,"Entire home/apt",NA,"Mann",4,5,4,2,200,1,47.608816,-122.300903,"2015-09-01 05:07:20.211991"
"88",2117568,1656108,"Entire home/apt",NA,"Broadway",16,4.5,2,1,250,3,47.614255,-122.313976,"2015-09-01 05:07:31.318096"
"89",5631602,10575572,"Entire home/apt",NA,"Minor",13,4.5,4,2,135,2,47.603509,-122.312445,"2015-09-01 05:07:31.322747"
"90",3542107,1017994,"Entire home/apt",NA,"Mann",11,5,NA,3,185,3,47.615569,-122.297734,"2015-09-01 05:08:16.224984"
"91",8011748,40740049,"Entire home/apt",NA,"Minor",0,NA,3,0,55,1,47.613737,-122.311691,"2015-09-01 05:08:39.743578"
"92",7810441,29239805,"Entire home/apt",NA,"Fremont",4,5,2,1,80,1,47.664711,-122.352022,"2015-09-01 05:40:32.373822"
"93",3331575,5894897,"Entire home/apt",NA,"Phinney Ridge",7,5,3,1,125,3,47.672154,-122.355811,"2015-09-01 05:40:33.871796"
"94",7621002,39642955,"Entire home/apt",NA,"Phinney Ridge",5,5,3,1,125,2,47.67743,-122.349107,"2015-09-01 05:40:33.899848"
"95",7300979,83099,"Entire home/apt",NA,"Greenwood",0,NA,4,2,197,1,47.68365,-122.35964,"2015-09-01 05:40:38.773460"
"96",7750690,6865475,"Entire home/apt",NA,"Pike-Market",0,NA,2,1,175,1,47.610407,-122.345478,"2015-09-01 05:43:35.683339"
"97",6478445,8344620,"Entire home/apt",NA,"Pike-Market",8,5,3,1,180,1,47.611608,-122.341929,"2015-09-01 05:43:35.688116"
"98",4624919,23954520,"Entire home/apt",NA,"Pike-Market",25,5,2,1,190,2,47.611562,-122.344205,"2015-09-01 05:43:35.697587"
"99",490110,2403410,"Entire home/apt",NA,"Pike-Market",41,5,2,1,189,2,47.611718,-122.343685,"2015-09-01 05:43:35.721163"
"100",3441450,878926,"Entire home/apt",NA,"Central Business District",11,5,2,1,270,NA,47.609868,-122.338065,"2015-09-01 05:43:35.725907"
"101",7090888,10376613,"Entire home/apt",NA,"Pike-Market",4,4.5,3,0,200,2,47.610624,-122.340728,"2015-09-01 05:43:35.730341"
"102",6304299,32789130,"Entire home/apt",NA,"East Queen Anne",4,5,NA,3,500,1,47.638842,-122.351484,"2015-09-01 05:52:21.523012"
"103",8153922,43044812,"Entire home/apt",NA,"Lower Queen Anne",0,NA,2,0,129,1,47.619326,-122.356092,"2015-09-01 05:52:32.629423"
"104",7899622,31977752,"Entire home/apt",NA,"West Queen Anne",0,NA,NA,3,200,14,47.638381,-122.366212,"2015-09-01 05:52:47.540136"
"105",3997861,20725320,"Entire home/apt",NA,"East Queen Anne",2,4.5,2,1,175,NA,47.630911,-122.344779,"2015-09-01 05:53:34.006328"
"106",3105259,8190806,"Entire home/apt",NA,"Lower Queen Anne",11,5,2,0,139,3,47.619802,-122.355174,"2015-09-01 04:47:29.652040"
"107",7025699,28168189,"Entire home/apt",NA,"Ravenna",17,4.5,NA,2,80,1,47.66318,-122.294766,"2015-09-01 06:02:32.970238"
"108",7072582,1421613,"Entire home/apt",NA,"Ravenna",10,4.5,NA,6,245,1,47.674019,-122.301588,"2015-09-01 06:02:37.883325"
"109",747388,3443346,"Entire home/apt",NA,"Ravenna",7,5,4,2,130,4,47.68168,-122.307727,"2015-09-01 06:02:57.405660"
"110",6613806,34610511,"Entire home/apt",NA,"Roosevelt",2,5,NA,3,365,1,47.685127,-122.314599,"2015-09-01 06:07:00.601726"
"111",7762418,40818127,"Entire home/apt",NA,"Stevens",2,5,1,1,140,1,47.625479,-122.307601,"2015-09-01 06:28:44.332144"
"112",8150831,43032340,"Entire home/apt",NA,"University District",0,NA,4,2,115,1,47.660147,-122.313619,"2015-09-01 06:34:21.895894"
"113",1365882,3074414,"Entire home/apt",NA,"University District",16,4,4,1,125,3,47.662101,-122.303064,"2015-09-01 06:34:24.301098"
"114",1589931,3074414,"Entire home/apt",NA,"University District",13,3.5,3,1,98,2,47.657506,-122.318025,"2015-09-01 06:34:29.880395"
"115",2847177,3074414,"Entire home/apt",NA,"University District",6,4,2,0,99,2,47.661103,-122.313457,"2015-09-01 06:34:29.929968"
"116",7776206,3074414,"Entire home/apt",NA,"University District",0,NA,2,1,95,1,47.65865,-122.317698,"2015-09-01 06:34:33.938871"
"117",3739341,3074414,"Entire home/apt",NA,"University District",9,4,2,0,99,2,47.660944,-122.313088,"2015-09-01 06:34:37.142113"
"118",6169978,5474268,"Entire home/apt",NA,"Wallingford",7,5,2,0,70,1,47.656924,-122.332347,"2015-09-01 06:44:00.142163"
"119",4250850,430709,"Entire home/apt",NA,"Wallingford",1,4,4,1,195,3,47.66745,-122.329,"2015-09-01 06:44:12.437817"
"120",3551517,1362786,"Shared room",NA,"Broadway",13,4.5,1,1,55,2,47.619307,-122.326015,"2015-09-01 07:01:26.559391"
"121",7984550,1243056,"Shared room",NA,"Broadway",0,NA,1,1,65,4,47.62486,-122.321068,"2015-09-01 07:01:26.568665"
"122",7584329,4132013,"Shared room",NA,"Belltown",2,5,1,1,40,1,47.614968,-122.348951,"2015-09-01 06:59:57.260409"
"123",3391831,5886418,"Entire home/apt",NA,"Yesler Terrace",47,4.5,NA,2,300,1,47.604987,-122.319781,"2015-09-01 06:57:32.917257"
"124",3665414,595610,"Shared room",NA,"Broadway",28,5,1,1,50,2,47.622476,-122.321274,"2015-09-01 07:01:23.071717"
"125",6985530,20494386,"Shared room",NA,"Broadway",11,5,4,1,70,1,47.628473,-122.326749,"2015-09-01 07:01:23.080929"
"126",4241012,13465149,"Shared room",NA,"First Hill",23,5,1,1,40,2,47.609209,-122.328186,"2015-09-01 07:04:34.955810"
"127",7305792,38270255,"Shared room",NA,"North College Park",0,NA,2,1,40,1,47.704245,-122.333504,"2015-09-01 07:09:13.111016"
"128",3932093,20371588,"Shared room",NA,"Atlantic",1,5,2,1,200,1,47.601388,-122.315412,"2015-09-01 07:11:42.174285"
"129",2830564,5882444,"Entire home/apt",NA,"First Hill",33,4.5,3,0,130,2,47.613524,-122.327843,"2015-09-01 03:26:50.618576"
"130",4495596,688233,"Shared room",NA,"Belltown",0,NA,1,1,60,1,47.616127,-122.336788,"2015-09-01 06:59:57.265275"
"131",7773000,31031271,"Entire home/apt",NA,"Seaview",0,NA,4,2,199,2,47.545656,-122.387964,"2015-09-01 06:12:30.650956"
"132",6328073,15980816,"Entire home/apt",NA,"Columbia City",2,4,NA,3,125,2,47.562368,-122.284866,"2015-09-01 03:43:44.325070"
"133",1551325,8058625,"Private room",NA,"Minor",75,5,2,1,88,1,47.610609,-122.303336,"2015-09-01 02:36:00.511164"
"134",3273014,3074414,"Entire home/apt",NA,"University District",6,4,3,0,110,NA,47.660773,-122.312886,"2015-09-01 06:34:29.907562"
"135",3829926,8549527,"Private room",NA,"Brighton",17,4.5,2,1,35,1,47.531771,-122.273726,"2015-09-01 02:14:46.359599"
"136",7462372,34950305,"Entire home/apt",NA,"Fremont",7,4.5,3,2,95,1,47.654133,-122.353507,"2015-09-01 04:01:56.919043"
"137",4938126,3074414,"Private room",NA,"Ravenna",1,3,2,1,62,3,47.675188,-122.290859,"2015-09-01 02:15:48.042959"
"138",1508607,8058625,"Private room",NA,"Mann",111,5,2,1,78,1,47.611861,-122.299362,"2015-09-01 02:35:55.901995"
"139",11161,40913,"Entire home/apt",NA,"Leschi",11,5,NA,6,450,7,47.594278,-122.29324,"2015-09-01 04:42:05.701796"
"140",4163408,430709,"Entire home/apt",NA,"Belltown",9,5,NA,2,235,2,47.615217,-122.34736,"2015-09-01 03:12:57.938600"
"141",7758841,40740049,"Private room",NA,"Belltown",0,NA,3,1,55,1,47.618318,-122.353206,"2015-09-01 02:13:45.929365"
"142",6398502,24839210,"Entire home/apt",NA,"Broadway",0,NA,2,1,135,1,47.622689,-122.323813,"2015-09-01 03:26:18.715816"
"143",1892640,1274285,"Private room",NA,"Atlantic",0,NA,2,1,85,2,47.596961,-122.3001,"2015-09-01 02:12:21.061472"
"144",4145694,5806502,"Entire home/apt",NA,"Broadway",16,5,NA,2,250,2,47.62267,-122.320263,"2015-09-01 03:26:37.300177"
"145",7228748,3074414,"Entire home/apt",NA,"University District",0,NA,NA,2,180,7,47.66049,-122.317495,"2015-09-01 06:34:29.871223"
"146",7857547,41409007,"Entire home/apt",NA,"Crown Hill",6,5,3,1,85,1,47.694581,-122.368075,"2015-09-01 03:45:58.780579"
"147",8115489,20044700,"Entire home/apt",NA,"Mount Baker",0,NA,3,1,125,2,47.56899,-122.284632,"2015-09-01 05:15:51.369544"
"148",4768225,10284148,"Entire home/apt",NA,"Fremont",48,4.5,2,1,140,1,47.655119,-122.35604,"2015-09-01 04:01:56.904763"
"149",2299257,11744055,"Private room",NA,"Broadway",85,4.5,2,1,100,1,47.616362,-122.316219,"2015-09-01 02:16:34.495830"
"150",5003070,19845360,"Entire home/apt",NA,"Broadway",14,4.5,2,0,120,1,47.615612,-122.322173,"2015-09-01 03:29:09.120541"
"151",7515057,20442522,"Entire home/apt",NA,"Roosevelt",0,NA,NA,2,260,2,47.683069,-122.309388,"2015-09-01 06:02:37.851083"
"152",7035122,36883384,"Entire home/apt",NA,"Broadway",0,NA,NA,4,244,2,47.626802,-122.313958,"2015-09-01 03:26:18.673359"
"153",6661541,12298795,"Private room",NA,"Mid-Beacon Hill",4,4.5,1,1,40,3,47.54256,-122.288006,"2015-09-01 02:28:49.741291"
"154",2234730,3074414,"Entire home/apt",NA,"University District",1,4,1,0,100,14,47.661408,-122.314221,"2015-09-01 06:34:33.897373"
"155",6835473,15240579,"Entire home/apt",NA,"Alki",5,4.5,5,1,160,1,47.574795,-122.417973,"2015-09-01 03:01:26.551634"
"156",6074049,8263503,"Entire home/apt",NA,"First Hill",13,5,2,1,199,NA,47.613659,-122.327744,"2015-09-01 03:27:34.614482"
"157",7127036,10662999,"Entire home/apt",NA,"Stevens",2,5,2,1,150,1,47.627704,-122.309023,"2015-09-01 03:26:33.788694"
"158",483287,2211872,"Entire home/apt",NA,"North Delridge",2,5,5,1,120,4,47.569858,-122.360728,"2015-09-01 05:28:33.591766"
"159",2760901,7483949,"Entire home/apt",NA,"Minor",15,5,2,1,119,3,47.613401,-122.303455,"2015-09-01 05:07:31.346124"
"160",7431503,15402628,"Entire home/apt",NA,"Columbia City",1,4,2,1,79,2,47.555396,-122.288267,"2015-09-01 03:43:50.769195"
"161",4517529,1709770,"Entire home/apt",NA,"Fremont",5,5,4,2,115,1,47.659524,-122.350346,"2015-09-01 04:02:09.850767"
"162",6748219,3645364,"Entire home/apt",NA,"Fremont",3,5,4,1,180,NA,47.649178,-122.346709,"2015-09-01 04:02:15.240797"
"163",7074436,35961304,"Entire home/apt",NA,"Central Business District",8,5,4,1,169,1,47.614047,-122.331193,"2015-09-01 03:39:01.189309"
"164",3344390,5089742,"Entire home/apt",NA,"Stevens",16,5,2,0,200,1,47.619865,-122.310096,"2015-09-01 03:27:00.178643"
"165",649243,2308816,"Private room",NA,"Fremont",142,5,2,1,75,3,47.655475,-122.358066,"2015-09-01 02:23:26.408771"
"166",3074725,1358152,"Entire home/apt",NA,"Belltown",19,4.5,2,1,230,2,47.617258,-122.351961,"2015-09-01 03:11:54.727073"
"167",5415110,1886622,"Entire home/apt",NA,"Mount Baker",55,5,3,0,90,1,47.564376,-122.284946,"2015-09-01 05:15:51.316482"
"168",6576650,21897232,"Entire home/apt",NA,"Lower Queen Anne",2,5,2,0,115,2,47.625317,-122.351598,"2015-09-01 04:47:29.706284"
"169",4997916,13439814,"Private room",NA,"Roosevelt",8,4.5,1,1,50,2,47.685194,-122.316576,"2015-09-01 02:50:39.852995"
"170",1898806,1274285,"Private room",NA,"Atlantic",2,3.5,2,1,65,2,47.597907,-122.299584,"2015-09-01 02:12:21.066413"
"171",3490649,1362786,"Shared room",NA,"Broadway",13,5,1,1,40,NA,47.620211,-122.325803,"2015-09-01 07:01:23.050884"
"172",1225822,1885167,"Private room",NA,"East Queen Anne",47,4.5,2,1,100,2,47.6333,-122.343506,"2015-09-01 02:46:53.389163"
"173",6924651,3517410,"Private room",NA,"Lawton Park",8,4.5,2,1,95,1,47.65001,-122.382917,"2015-09-01 02:33:51.330460"
"174",6900380,36158958,"Entire home/apt",NA,"Broadway",0,NA,3,1,105,1,47.614275,-122.32071,"2015-09-01 03:56:52.467236"
"175",2362694,5154025,"Entire home/apt",NA,"Lower Queen Anne",32,4.5,2,0,160,1,47.623037,-122.3523,"2015-09-01 04:48:01.510554"
"176",6823597,35740581,"Entire home/apt",NA,"Broadway",21,5,2,1,140,2,47.620604,-122.322,"2015-09-01 03:25:52.057801"
"177",7849741,21057269,"Private room",NA,"Atlantic",2,5,2,1,110,1,47.592333,-122.305263,"2015-09-01 02:12:21.051467"
"178",1531351,3074414,"Entire home/apt",NA,"University District",19,4,3,1,94,3,47.657032,-122.317692,"2015-09-01 06:34:29.911912"
"179",6807884,8534462,"Entire home/apt",NA,"First Hill",14,5,3,1,209,2,47.613594,-122.32784,"2015-09-01 03:26:50.567969"
"180",5658596,4856926,"Entire home/apt",NA,"Minor",1,5,4,2,145,3,47.609794,-122.303234,"2015-09-01 05:07:55.562770"
"181",5287760,9143727,"Private room",NA,"Minor",31,4.5,2,1,50,1,47.605158,-122.307708,"2015-09-01 02:36:29.744818"
"182",6403031,21109563,"Private room",NA,"Eastlake",8,5,2,1,75,NA,47.638328,-122.324687,"2015-09-01 02:21:46.559763"
"183",934235,1310609,"Entire home/apt",NA,"Eastlake",8,5,2,1,65,2,47.637292,-122.324502,"2015-09-01 03:52:40.845893"
"184",7536083,38495394,"Private room",NA,"Wedgwood",9,4.5,2,1,70,1,47.68694,-122.295483,"2015-09-01 02:58:22.825243"
"185",8146487,43011858,"Private room",NA,"West Woodland",0,NA,2,1,60,1,47.665011,-122.365308,"2015-09-01 02:12:57.896944"
"186",4066595,20488217,"Private room",NA,"Maple Leaf",2,4,2,1,37,1,47.701298,-122.315704,"2015-09-01 02:34:17.017815"
"187",7535446,39480867,"Private room",NA,"Olympic Hills",0,NA,1,1,35,3,47.730903,-122.295221,"2015-09-01 02:43:46.257673"
"188",7900153,24552799,"Entire home/apt",NA,"South Lake Union",0,NA,2,1,99,7,47.624516,-122.330992,"2015-09-01 06:22:59.318641"
"189",3811220,11845596,"Entire home/apt",NA,"Belltown",73,4.5,2,0,100,1,47.612424,-122.3447,"2015-09-01 03:11:42.793870"
"190",6958703,20952069,"Private room",NA,"North Beacon Hill",7,5,2,1,99,1,47.590721,-122.316568,"2015-09-01 02:40:34.156209"
"191",4430586,3825307,"Entire home/apt",NA,"Wallingford",1,5,4,2,200,2,47.648265,-122.33782,"2015-09-01 06:44:07.777056"
"192",7534467,18835179,"Entire home/apt",NA,"Belltown",1,5,4,0,119,1,47.61539,-122.342931,"2015-09-01 03:11:17.599204"
"193",3353721,796118,"Private room",NA,"Mount Baker",16,5,2,1,70,2,47.564124,-122.280488,"2015-09-01 02:19:47.210095"
"194",4077415,11308167,"Entire home/apt",NA,"North Queen Anne",0,NA,3,1,69,1,47.64733,-122.35892,"2015-09-01 05:53:08.030172"
