room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
2384,2613,Private room,,East Hyde Park,1,5.0,1,1.0,51.0,2.0,41.788865,-87.586709,2015-02-18 01:24:55.845
4505,5775,Entire home/apt,,Lawndale,221,5.0,7,3.0,154.0,2.0,41.854953,-87.696962,2015-02-18 02:07:45.805
6453,14175,Private room,,Woodlawn,165,5.0,3,1.0,51.0,2.0,41.784508,-87.597431,2015-02-18 01:08:30.098
6715,15365,Entire home/apt,,Wrightwood Neighbors,50,4.5,14,4.0,327.0,4.0,41.929262,-87.660091,2015-02-18 01:12:04.610
7126,17928,Entire home/apt,,Ukrainian Village,150,4.5,2,,115.0,2.0,41.902845,-87.68183,2015-02-18 02:43:21.544
9811,33004,Entire home/apt,,Old Town Triangle,5,4.5,4,1.0,276.0,4.0,41.916541,-87.636765,2015-02-18 01:26:45.876
9812,33004,Entire home/apt,,Gold Coast,4,4.5,2,,223.0,3.0,41.902784,-87.626036,2015-02-18 01:27:19.019
9813,33004,Entire home/apt,,Gold Coast,4,4.5,2,,223.0,3.0,41.902203,-87.628161,2015-02-18 01:27:51.338
9814,33004,Entire home/apt,,Gold Coast,1,5.0,2,,223.0,3.0,41.902105,-87.626282,2015-02-18 01:28:36.179
9816,33004,Entire home/apt,,Gold Coast,2,4.0,2,,223.0,3.0,41.90222,-87.62657,2015-02-18 01:29:44.515
9817,33004,Entire home/apt,,Gold Coast,2,5.0,2,,223.0,4.0,41.901216,-87.62819,2015-02-18 01:30:21.740
10610,2140,Private room,,Hyde Park,1,5.0,1,1.0,64.0,1.0,41.797085,-87.591949,2015-02-18 01:45:56.133
10839,33004,Entire home/apt,,Bucktown,2,4.5,10,4.0,716.0,3.0,41.921367,-87.682393,2015-02-18 01:29:00.678
10945,33004,Entire home/apt,,Old Town Triangle,1,5.0,5,2.0,335.0,4.0,41.911827,-87.639998,2015-02-18 02:29:33.438
12068,40731,Entire home/apt,,Old Town,0,,2,1.0,96.0,10.0,41.904521,-87.6332,2015-02-18 00:58:48.344
12140,46734,Private room,,Sheffield Neighbors,0,,3,1.0,340.0,2.0,41.923369,-87.649388,2015-02-18 01:42:06.006
12944,50181,Entire home/apt,,Old Town,77,5.0,2,1.0,127.0,3.0,41.90723,-87.63395,2015-02-18 02:03:10.262
14706,25188,Entire home/apt,,The Loop,9,4.5,4,1.0,294.0,3.0,41.888139,-87.624044,2015-02-18 01:46:03.684
21858,25188,Entire home/apt,,The Loop,2,3.0,6,2.0,512.0,3.0,41.888491,-87.62376,2015-02-18 01:36:29.710
22651,87231,Entire home/apt,,Wrigleyville,63,4.5,7,3.0,506.0,1.0,41.949105,-87.657906,2015-02-18 01:50:34.345
23208,90500,Entire home/apt,,Old Town,8,4.5,3,1.0,255.0,5.0,41.907228,-87.63513,2015-02-18 02:15:17.138
24833,101521,Entire home/apt,,Wrightwood Neighbors,18,4.5,3,1.0,191.0,3.0,41.926791,-87.655211,2015-02-18 00:38:30.084
25267,87231,Entire home/apt,,Lake View,47,4.5,6,3.0,506.0,1.0,41.947507,-87.659284,2015-02-18 02:21:31.872
25269,87231,Entire home/apt,,Old Town Triangle,53,4.0,6,2.0,321.0,1.0,41.914226,-87.638461,2015-02-18 02:23:08.702
25270,87231,Entire home/apt,,Lake View,32,4.0,6,3.0,378.0,1.0,41.935381,-87.665928,2015-02-18 02:24:02.508
25689,25188,Entire home/apt,,The Loop,9,4.0,4,1.0,267.0,4.0,41.886775,-87.625879,2015-02-18 01:30:37.307
25879,101521,Entire home/apt,,Wrightwood Neighbors,18,4.0,6,2.0,191.0,,41.926935,-87.657527,2015-02-18 00:51:19.565
26451,87231,Entire home/apt,,Old Town,64,4.5,4,1.0,250.0,1.0,41.908261,-87.635049,2015-02-18 01:26:48.491
27216,92789,Entire home/apt,,West Town,11,5.0,4,2.0,385.0,2.0,41.888048,-87.663025,2015-02-18 01:25:10.116
28749,27506,Entire home/apt,,Bucktown,35,4.5,4,2.0,192.0,5.0,41.92083,-87.680104,2015-02-18 01:23:19.680
35915,25188,Entire home/apt,,The Loop,1,5.0,2,,306.0,4.0,41.886694,-87.625513,2015-02-18 01:22:18.451
37738,162364,Private room,,Uptown,129,5.0,2,1.0,95.0,3.0,41.972898,-87.665384,2015-02-18 01:40:55.567
39742,170758,Private room,,River North,261,4.5,2,1.0,90.0,2.0,41.893775,-87.634652,2015-02-18 01:13:47.721
41422,180712,Private room,,Uptown,27,4.5,2,1.0,90.0,3.0,41.963609,-87.652229,2015-02-18 02:38:11.101
41425,180712,Private room,,Uptown,13,5.0,2,1.0,90.0,3.0,41.964076,-87.652507,2015-02-18 02:40:18.650
44020,101521,Entire home/apt,,Wrightwood Neighbors,23,4.0,6,2.0,191.0,,41.92673,-87.657307,2015-02-18 03:00:29.629
46151,87231,Entire home/apt,,Old Town Triangle,84,4.5,3,1.0,186.0,1.0,41.913306,-87.639645,2015-02-18 01:19:07.336
46154,87231,Entire home/apt,,Old Town Triangle,44,4.5,3,1.0,186.0,1.0,41.912872,-87.639788,2015-02-18 01:21:43.935
47110,87231,Entire home/apt,,Old Town,23,4.5,3,1.0,250.0,1.0,41.906533,-87.633744,2015-02-18 00:41:05.978
