room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11637213,24705242,Shared room,,Pacific Beach,2,0,2,1,63,,32.795259,-117.252712,19:23.0
14351163,87948847,Shared room,,Mountain View,0,0,1,1,80,,32.699822,-117.106789,19:23.0
9327098,31043523,Shared room,,Tierrasanta,0,0,2,1,75,,32.836102,-117.084967,19:23.0
17535919,117987352,Shared room,,Pacific Beach,1,0,3,1,70,,32.801236,-117.241454,19:23.0
3688119,13209607,Shared room,,Cortez Hill,1,0,2,1,78,,32.724846,-117.165529,19:23.0
14762372,21234531,Shared room,,Ocean Beach,9,5,3,1,70,,32.736471,-117.252142,19:23.0
3560755,17926311,Shared room,,North Hills,1,0,1,1,79,,32.740375,-117.121017,19:23.0
2410888,12321320,Shared room,,North Clairemont,21,4.5,6,1,80,,32.822358,-117.200676,19:23.0
16158112,105463935,Shared room,,Rolando,1,0,1,1,80,,32.754225,-117.060668,19:23.0
16788370,111548010,Shared room,,Bird Land,0,0,5,1,75,,32.786432,-117.154225,19:23.0
3211036,6846830,Shared room,,Gaslamp Quarter,1,0,1,1,40,,32.71042,-117.161173,19:15.5
6766544,6846830,Shared room,,Marina,1,0,1,1,40,,32.712442,-117.162762,19:15.5
19750074,135271319,Shared room,,Pacific Beach,0,0,1,1,40,,32.798822,-117.257255,19:15.5
19455173,135271319,Shared room,,Pacific Beach,0,0,14,1,45,,32.797742,-117.255437,19:11.4
19366905,135271319,Shared room,,Pacific Beach,3,4.5,14,1,45,,32.797311,-117.256842,19:11.4
19750486,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.797184,-117.257388,19:11.4
19750701,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.798805,-117.255539,19:11.4
19750679,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.79931,-117.257112,19:11.3
19750636,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.799193,-117.257145,19:11.3
19750597,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.79921,-117.257589,19:11.3
19750555,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.797205,-117.257343,19:11.3
19750448,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.799111,-117.257097,19:11.3
19750404,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.799167,-117.256007,19:11.3
3373877,6846830,Shared room,,Core,10,4.5,1,1,40,,32.712865,-117.162548,19:11.3
19750360,135271319,Shared room,,Pacific Beach,0,0,1,1,45,,32.799014,-117.255459,19:11.3
13472856,71547544,Shared room,,Otay Ranch,0,0,2,1,45,,32.626928,-116.989164,19:07.0
7111283,36768715,Shared room,,Grant Hill,1,0,2,1,53,,32.709674,-117.135396,19:07.0
15534856,7157942,Shared room,,Loma Portal,0,0,2,1,50,,32.754486,-117.226677,19:07.0
8015773,42066730,Shared room,,Ocean Beach,0,0,2,1,60,,32.751396,-117.247132,19:07.0
14520918,975214,Shared room,,Pacific Beach,1,0,2,1,45,,32.800666,-117.229989,19:07.0
17885612,35672112,Shared room,,La Jolla,0,0,6,1,40,,32.829184,-117.277552,19:07.0
19087090,133303210,Shared room,,Eastlake Woods,1,0,2,1,55,,32.654295,-116.951469,19:07.0
13673011,79540688,Shared room,,Ocean Beach,0,0,1,1,60,,32.752657,-117.244376,19:07.0
12029188,64378782,Shared room,,Pacific Beach,4,5,1,1,40,,32.798077,-117.233068,19:06.9
15436504,64434828,Shared room,,Pacific Beach,8,5,4,1,44,,32.792349,-117.255925,19:06.9
19095234,133380619,Shared room,,Otay Ranch,0,0,3,1,45,,32.62293,-116.98362,19:06.9
15912875,38256467,Shared room,,Mission Bay,5,5,2,1,50,,32.792876,-117.244455,19:06.9
14573463,33494433,Shared room,,Memorial,8,5,2,1,42,,32.704036,-117.130122,19:06.9
8538168,40546733,Shared room,,Ocean Beach,0,0,1,1,42,,32.744516,-117.252202,19:06.9
7113690,36768715,Shared room,,Grant Hill,4,4.5,2,1,58,,32.710754,-117.135659,19:03.8
19645060,138277075,Shared room,,Encanto,0,0,2,1,45,,32.709575,-117.063581,19:03.8
2539600,12624628,Shared room,,Normal Heights,1,0,3,1,52,,32.761598,-117.117895,19:03.8
1404080,7577799,Shared room,,Webster,6,5,1,1,50,,32.727797,-117.092351,19:03.8
19452585,134926404,Shared room,,Clairemont Mesa,0,0,2,1,50,,32.817193,-117.178739,19:03.8
8933297,18878630,Shared room,,Pacific Beach,13,5,1,1,42,,32.803451,-117.238333,19:03.8
7112864,22022285,Shared room,,Midtown,5,4.5,1,1,45,,32.748995,-117.151034,19:03.8
14010194,49119394,Shared room,,Pacific Beach,4,5,1,1,45,,32.805365,-117.219624,19:03.8
18814278,25180529,Shared room,,Pacific Beach,0,0,1,1,49,,32.793277,-117.244527,19:03.8
16570807,5760800,Shared room,,Bay Park,3,4.5,1,1,44,,32.798794,-117.198224,19:02.5
18190594,27480948,Shared room,,Ocean Beach,0,0,2,1,50,,32.751342,-117.252273,19:02.5
14027180,32546434,Shared room,,Midtown,1,0,1,1,50,,32.740962,-117.159865,19:02.5
15857944,88967363,Shared room,,Jomacha-Lomita,3,4,3,1,50,,32.712863,-117.038389,19:02.5
5069562,9453392,Shared room,,Pacific Beach,108,5,2,1,45,,32.795152,-117.246766,19:02.5
18155123,125196930,Shared room,,City Heights East,0,0,1,1,60,,32.743297,-117.093336,19:02.5
19245209,134738779,Shared room,,East Village,0,0,1,1,58,,32.711081,-117.158146,19:02.5
13961101,83181950,Shared room,,North Hills,9,5,1,1,50,,32.750562,-117.139123,19:02.5
19029644,93039874,Shared room,,Bay Park,6,4.5,5,1,50,,32.791581,-117.203614,19:02.5
