room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9232008,2230106,Entire home/apt,,West Town,1,,7,3.0,185.0,3.0,41.889269,-87.659308,2016-10-21 19:14:15.425166
14523484,89596337,Entire home/apt,,West Loop Gate,7,5.0,4,1.0,189.0,,41.878107,-87.642614,2016-10-21 19:14:09.898340
12343864,22484177,Private room,,Wrigleyville,1,,2,1.0,140.0,1.0,41.947368,-87.657007,2016-10-21 19:13:56.094813
9514886,2733043,Entire home/apt,,Near West Side,3,5.0,2,1.0,148.0,2.0,41.882794,-87.65241,2016-10-21 19:13:43.768953
14808072,6213939,Entire home/apt,,Palmer Square,0,,8,1.0,300.0,1.0,41.921127,-87.702136,2016-10-21 19:13:39.805709
13125862,48724286,Private room,,Uptown,2,,1,1.0,50.0,1.0,41.974615,-87.662049,2016-10-21 19:13:36.596423
13899794,82376352,Private room,,Little Village,9,4.5,3,1.0,91.0,1.0,41.847477,-87.73067,2016-10-21 19:13:34.100560
9404348,15583683,Entire home/apt,,South Loop,0,,8,2.0,225.0,3.0,41.859035,-87.619926,2016-10-21 19:13:32.908142
4403891,6340184,Entire home/apt,,Heart of Chicago,38,4.5,10,2.0,99.0,1.0,41.85589,-87.674345,2016-10-21 19:13:21.892033
11965843,23903266,Entire home/apt,,Lake View East,8,5.0,2,1.0,145.0,1.0,41.95238,-87.645903,2016-10-21 19:13:08.269439
6572564,34376580,Entire home/apt,,Pilsen,21,5.0,2,0.0,140.0,4.0,41.856768,-87.647649,2016-10-21 19:13:03.994482
15342084,54865295,Entire home/apt,,East Ukrainian Village,0,,4,1.0,150.0,2.0,41.896863,-87.676708,2016-10-21 19:13:00.677368
415547,2067035,Private room,,Old Town Triangle,103,5.0,2,1.0,92.0,2.0,41.914767,-87.635929,2016-10-21 19:13:00.340478
7661725,194361,Private room,,Edgewater Glen,20,5.0,2,1.0,55.0,1.0,41.991043,-87.662743,2016-10-21 19:12:56.860646
12365532,15108628,Entire home/apt,,West Loop Gate,13,5.0,2,1.0,108.0,2.0,41.879055,-87.642946,2016-10-21 19:12:50.315557
8685270,45605806,Private room,,Wicker Park,37,5.0,2,1.0,109.0,2.0,41.90515,-87.677992,2016-10-21 19:12:40.336958
14183697,22241168,Entire home/apt,,Pilsen,4,5.0,4,1.0,100.0,1.0,41.858086,-87.655256,2016-10-21 19:12:33.496317
13014497,4015620,Private room,,Logan Square,1,,2,1.0,75.0,1.0,41.921467,-87.71021,2016-10-21 19:12:13.043654
13208683,18926469,Entire home/apt,,East Ukrainian Village,4,5.0,5,2.0,325.0,2.0,41.902894,-87.672929,2016-10-21 19:11:53.803958
13397862,76235130,Entire home/apt,,Bucktown,5,5.0,2,1.0,150.0,2.0,41.916108,-87.671951,2016-10-21 19:11:51.016907
13881644,33447234,Entire home/apt,,Sheffield Neighbors,0,,12,3.0,695.0,5.0,41.923722,-87.663388,2016-10-21 19:11:43.526628
12588393,54662822,Entire home/apt,,Lake View,16,5.0,4,2.0,295.0,2.0,41.951579,-87.655463,2016-10-21 19:11:40.840632
9300991,5393854,Entire home/apt,,Near North,1,,3,0.0,106.0,1.0,41.903683,-87.630925,2016-10-21 19:11:37.498682
14518982,89704746,Private room,,Bridgeport,4,2.5,1,1.0,25.0,1.0,41.838711,-87.652051,2016-10-21 19:11:30.894165
14290474,75952525,Private room,,Margate Park,6,5.0,2,1.0,70.0,1.0,41.970018,-87.654501,2016-10-21 19:11:16.340992
8802052,46121173,Private room,,Humboldt Park,58,5.0,2,1.0,75.0,1.0,41.896929,-87.688926,2016-10-21 19:11:07.767303
12318603,16331670,Entire home/apt,,Ravenswood,10,5.0,5,2.0,200.0,2.0,41.964466,-87.685534,2016-10-21 19:08:52.574496
1437606,7722421,Entire home/apt,,Bucktown,135,4.5,4,2.0,200.0,2.0,41.914692,-87.674771,2016-10-21 19:08:27.221864
2140075,10921300,Private room,,Rogers Park,29,4.5,2,1.0,63.0,5.0,42.007602,-87.679004,2016-10-21 19:08:14.118786
6585663,12122046,Shared room,,Uptown,0,,1,1.0,25.0,1.0,41.967794,-87.654894,2016-10-21 19:08:00.131650
6277018,16831551,Private room,,Logan Square,10,5.0,2,1.0,69.0,2.0,41.916366,-87.700498,2016-10-21 19:07:54.098243
13899089,82350678,Entire home/apt,,Humboldt Park,5,3.5,12,3.0,39.0,2.0,41.908862,-87.713369,2016-10-21 19:07:50.168828
1080532,1838943,Entire home/apt,,Lake View East,15,4.5,4,2.0,114.0,3.0,41.93396,-87.641084,2016-10-21 19:07:47.967344
207116,1019096,Private room,,West Town,148,4.5,1,1.0,45.0,2.0,41.891808,-87.67386,2016-10-21 19:07:36.178307
3821374,19656770,Private room,,Douglas Park,110,5.0,10,1.0,60.0,1.0,41.85746,-87.696322,2016-10-21 19:07:32.712759
10803904,50936966,Entire home/apt,,Bucktown,5,5.0,3,1.0,120.0,3.0,41.911818,-87.6663,2016-10-21 19:07:31.990668
13927892,77143747,Entire home/apt,,The Loop,19,4.5,10,3.0,325.0,,41.883347,-87.626377,2016-10-21 19:07:25.234576
15279971,21780778,Private room,,Near West Side,0,,2,1.0,57.0,3.0,41.876969,-87.651094,2016-10-21 19:07:24.427511
