room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
415547,2067035,Private room,,Old Town Triangle,85,5.0,2.0,1.0,92.0,2.0,41.91612,-87.635532,2016-02-21 23:22:02.502237
9169521,47720894,Entire home/apt,,Lincoln Square,12,4.5,3.0,1.0,99.0,2.0,41.968744,-87.692102,2016-02-21 23:21:58.244508
3912360,9427461,Entire home/apt,,Edgewater Beach,8,4.5,2.0,1.0,135.0,2.0,41.991498,-87.657042,2016-02-21 23:21:34.403820
9073747,10835821,Entire home/apt,,Lake View East,0,,2.0,1.0,270.0,1.0,41.937382,-87.644321,2016-02-21 23:21:30.433024
7308807,33129051,Private room,,Wicker Park,13,4.0,2.0,1.0,75.0,1.0,41.904481,-87.681674,2016-02-21 23:21:18.023021
8257096,2611098,Entire home/apt,,Near North,7,5.0,2.0,0.0,82.0,1.0,41.900875,-87.630572,2016-02-21 23:21:13.512072
1627655,8651445,Entire home/apt,,Avondale,10,4.5,2.0,1.0,89.0,1.0,41.94007,-87.701391,2016-02-21 23:20:59.246683
8363103,41391989,Entire home/apt,,Bucktown,1,5.0,4.0,2.0,180.0,2.0,41.913227,-87.683966,2016-02-21 23:20:55.732112
1844662,7025908,Private room,,Lincoln Park,67,5.0,2.0,1.0,140.0,2.0,41.918458,-87.6392,2016-02-21 23:20:46.259717
506471,1346729,Entire home/apt,,Irving Park,8,4.5,,3.0,500.0,1.0,41.949727,-87.717153,2016-02-21 23:20:40.423989
8558559,30248803,Private room,,Fuller Park,1,5.0,2.0,1.0,45.0,1.0,41.812493,-87.634149,2016-02-21 23:20:30.253842
7479491,39164908,Entire home/apt,,Near North,10,5.0,3.0,1.0,150.0,3.0,41.892205,-87.629953,2016-02-21 23:20:26.283831
7546307,6617885,Entire home/apt,,Gold Coast,39,5.0,4.0,0.0,89.0,,41.892523,-87.61739,2016-02-21 23:20:22.480595
53499,87231,Entire home/apt,,Lake View,38,4.5,,2.0,85.0,1.0,41.933815,-87.66639,2016-02-21 23:19:54.499092
