room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9042519,16111047,Entire home/apt,,Rogers Park,5,5.0,4,0.0,56.0,1.0,42.000534,-87.663882,2016-08-21 22:02:37.665187
5961202,30710770,Private room,,Park West,28,4.5,3,1.0,159.0,1.0,41.925733,-87.640092,2016-08-21 22:02:32.450309
14572028,1973272,Private room,,East Ukrainian Village,0,,2,1.0,75.0,1.0,41.896137,-87.675825,2016-08-21 22:02:06.374345
8024392,42371105,Private room,,Near North,0,,2,1.0,90.0,1.0,41.891609,-87.627666,2016-08-21 22:02:02.999141
7816608,41151770,Private room,,Bucktown,28,5.0,2,1.0,99.0,2.0,41.911787,-87.670629,2016-08-21 22:01:57.756392
13326925,20801107,Entire home/apt,,Logan Square,1,,6,3.0,160.0,1.0,41.910382,-87.697194,2016-08-21 22:01:42.804669
6140685,15725234,Private room,,Bucktown,30,5.0,2,1.0,60.0,2.0,41.918317,-87.686563,2016-08-21 22:01:38.423904
9362927,46633642,Entire home/apt,,Near North,3,5.0,2,1.0,299.0,3.0,41.890311,-87.628627,2016-08-21 22:01:35.529050
14087875,34787941,Shared room,,Magnificent Mile,0,,1,1.0,99.0,1.0,41.898709,-87.624292,2016-08-21 22:01:19.329301
13616167,78120782,Entire home/apt,,Old Irving Park,1,,2,1.0,49.0,14.0,41.954711,-87.730687,2016-08-21 22:01:12.827136
12076738,17133294,Private room,,Lincoln Park,40,5.0,2,1.0,99.0,1.0,41.924521,-87.648613,2016-08-21 22:01:10.956223
6994290,15013308,Entire home/apt,,Palmer Square,27,5.0,4,1.0,120.0,2.0,41.917619,-87.695394,2016-08-21 22:01:09.461514
11587715,57189294,Entire home/apt,,Heart of Chicago,5,5.0,2,1.0,55.0,2.0,41.85747,-87.67962,2016-08-21 22:01:06.262499
12704181,34317953,Entire home/apt,,Logan Square,10,4.5,6,2.0,132.0,2.0,41.928036,-87.72028,2016-08-21 22:01:02.055231
