room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9237713,48005381,Shared room,,Old Irving Park,19,5.0,5,1.0,25.0,1.0,41.954907,-87.740348,2016-09-18 15:48:09.254836
12083628,62935482,Entire home/apt,,Humboldt Park,0,,6,4.0,220.0,1.0,41.905878,-87.690303,2016-09-18 15:48:02.641365
14693400,22297531,Entire home/apt,,Gold Coast,0,,2,1.0,225.0,3.0,41.905881,-87.629578,2016-09-18 15:47:43.252320
13761202,10815319,Entire home/apt,,Heart of Chicago,1,,6,2.0,119.0,2.0,41.855945,-87.668795,2016-09-18 15:47:41.478316
7919400,871911,Private room,,Lake View,15,4.5,2,1.0,55.0,1.0,41.944868,-87.650559,2016-09-18 15:47:28.015055
14263831,52702578,Entire home/apt,,Lake View,1,,2,0.0,75.0,1.0,41.939278,-87.668702,2016-09-18 15:47:12.164487
1965410,10129776,Entire home/apt,,Lake View,1,,9,5.0,399.0,3.0,41.948526,-87.661622,2016-09-18 15:47:01.535581
11912183,63555828,Private room,,Bridgeport,10,4.0,3,1.0,20.0,1.0,41.840627,-87.649407,2016-09-18 15:46:51.794363
8290997,43712387,Entire home/apt,,Lincoln Park,6,5.0,1,1.0,99.0,2.0,41.924238,-87.642847,2016-09-18 15:46:42.321952
14175720,27707316,Entire home/apt,,Lake View,2,,4,2.0,150.0,1.0,41.944653,-87.658434,2016-09-18 15:46:42.116223
4718184,2570889,Entire home/apt,,The Loop,1,,3,1.0,123.0,3.0,41.885718,-87.632759,2016-09-18 15:46:28.726299
14808214,92536446,Entire home/apt,,Bridgeport,0,,6,3.0,95.0,3.0,41.841505,-87.661609,2016-09-18 15:46:22.891463
9152963,47651564,Private room,,Lake View,50,5.0,2,1.0,59.0,1.0,41.946169,-87.669832,2016-09-18 15:46:21.238983
6846209,35874075,Private room,,Humboldt Park,28,5.0,2,1.0,60.0,1.0,41.90667,-87.714291,2016-09-18 15:46:09.258057
8970836,46506043,Entire home/apt,,North Center,10,5.0,3,2.0,120.0,1.0,41.947733,-87.675739,2016-09-18 15:46:04.557000
5488640,12323443,Private room,,East Ukrainian Village,15,5.0,2,1.0,79.0,3.0,41.90193,-87.669986,2016-09-18 15:45:55.361493
14141543,85374446,Shared room,,The Loop,4,5.0,1,1.0,60.0,1.0,41.877242,-87.629831,2016-09-18 15:45:55.195456
6453,14175,Private room,,Woodlawn,239,5.0,3,1.0,40.0,2.0,41.784508,-87.597431,2016-09-18 15:45:42.977872
13207952,74025559,Entire home/apt,,Bridgeport,14,4.5,6,2.0,136.0,2.0,41.837705,-87.660993,2016-09-18 15:45:40.000816
13941576,82929647,Entire home/apt,,Gold Coast,1,,4,1.0,195.0,1.0,41.894433,-87.615357,2016-09-18 15:45:29.998452
6183074,15725234,Entire home/apt,,Logan Square,4,5.0,4,2.0,178.0,2.0,41.919847,-87.688936,2016-09-18 15:45:28.093341
8814519,46175885,Entire home/apt,,Logan Square,2,,5,2.0,215.0,3.0,41.916598,-87.707596,2016-09-18 15:45:21.389495
14358175,2759814,Entire home/apt,,Gold Coast,0,,3,1.0,220.0,2.0,41.89701,-87.627459,2016-09-18 15:45:19.502712
4065067,180712,Entire home/apt,,Ravenswood,10,5.0,4,3.0,200.0,3.0,41.970437,-87.674292,2016-09-18 15:45:11.275577
1931912,8121010,Entire home/apt,,Portage Park,114,4.5,5,2.0,86.0,1.0,41.954323,-87.771584,2016-09-18 15:45:01.797093
12367868,64995329,Private room,,South Loop,5,5.0,2,1.0,80.0,1.0,41.869271,-87.626889,2016-09-18 15:44:34.022362
2685773,13734037,Shared room,,East Pilsen,7,5.0,2,1.0,45.0,2.0,41.858118,-87.646208,2016-09-18 15:44:30.928388
8497345,44746866,Private room,,Lake View,0,,1,1.0,120.0,1.0,41.940444,-87.665024,2016-09-18 15:44:27.641860
5041693,12743042,Entire home/apt,,West Town,19,5.0,6,2.0,165.0,2.0,41.893944,-87.685496,2016-09-18 15:44:22.375491
13038318,66619585,Entire home/apt,,Logan Square,4,5.0,5,3.0,300.0,1.0,41.92934,-87.705256,2016-09-18 15:44:21.459876
2364469,7391164,Shared room,,Wrigleyville,31,4.5,8,1.0,25.0,1.0,41.946169,-87.654718,2016-09-18 15:44:21.333132
165952,791089,Entire home/apt,,Roscoe Village,41,4.5,4,2.0,225.0,3.0,41.942743,-87.673214,2016-09-18 15:44:18.219343
14350918,1288606,Entire home/apt,,The Loop,10,5.0,3,1.0,200.0,,41.88532,-87.627667,2016-09-18 15:44:08.513830
13150401,73361372,Entire home/apt,,Humboldt Park,8,5.0,6,2.0,145.0,1.0,41.900249,-87.697131,2016-09-18 15:44:08.399947
7803642,29398307,Entire home/apt,,Avondale,52,4.5,2,1.0,72.0,,41.940759,-87.7041,2016-09-18 15:44:05.476696
13406958,9689940,Entire home/apt,,Logan Square,11,5.0,2,2.0,90.0,2.0,41.917858,-87.723633,2016-09-18 15:44:04.060095
6780531,8756151,Entire home/apt,,Ukrainian Village,8,5.0,4,2.0,199.0,4.0,41.89779,-87.677353,2016-09-18 15:43:56.306900
4632510,1563534,Entire home/apt,,Humboldt Park,78,5.0,4,2.0,110.0,,41.903834,-87.694552,2016-09-18 15:43:56.204537
6426005,3621097,Entire home/apt,,Lake View,18,5.0,6,2.0,200.0,2.0,41.944605,-87.650723,2016-09-18 15:43:55.076508
13290377,71388561,Private room,,Near West Side,8,5.0,2,1.0,140.0,1.0,41.880029,-87.65406,2016-09-18 15:43:45.759472
12347435,25322704,Entire home/apt,,Logan Square,4,4.5,8,2.0,139.0,2.0,41.917263,-87.695389,2016-09-18 15:43:40.408293
1586346,8452035,Entire home/apt,,Andersonville,56,5.0,2,1.0,125.0,2.0,41.976426,-87.670063,2016-09-18 15:43:32.523581
5769859,29933361,Entire home/apt,,Lake View East,7,4.5,2,1.0,200.0,2.0,41.942784,-87.641877,2016-09-18 15:43:32.476996
6888244,10626699,Private room,,Margate Park,20,5.0,2,1.0,52.0,2.0,41.971342,-87.650832,2016-09-18 15:43:29.323494
2935333,14988400,Entire home/apt,,Lake View,74,4.5,4,1.0,105.0,2.0,41.939277,-87.663963,2016-09-18 15:43:19.415344
14794923,74937543,Entire home/apt,,Near North,1,,3,1.0,449.0,1.0,41.896383,-87.629668,2016-09-18 15:43:18.111430
14543428,4048394,Private room,,Uptown,0,,2,1.0,75.0,1.0,41.969424,-87.661939,2016-09-18 15:43:12.182360
12222012,65679648,Shared room,,Heart of Chicago,6,4.0,1,1.0,15.0,1.0,41.853717,-87.683263,2016-09-18 15:43:10.867398
6127740,24943839,Entire home/apt,,Lake View East,6,5.0,4,1.0,140.0,1.0,41.940008,-87.640752,2016-09-18 15:43:12.639962
7182203,37627775,Entire home/apt,,North Center,32,5.0,5,2.0,129.0,,41.957238,-87.687687,2016-09-18 15:43:00.527347
4008387,20784663,Entire home/apt,,Wicker Park,11,4.5,4,1.0,235.0,2.0,41.909745,-87.676644,2016-09-18 15:42:50.798377
25270,87231,Entire home/apt,,Lake View,71,4.0,7,3.0,145.0,1.0,41.935381,-87.665928,2016-09-18 15:42:50.510675
14009528,37623563,Shared room,,Edgewater Beach,2,,4,1.0,75.0,1.0,41.979705,-87.65411,2016-09-18 15:42:44.920042
13566473,23612069,Entire home/apt,,Near North,0,,4,1.0,299.0,3.0,41.90137,-87.631681,2016-09-18 15:42:40.364101
12230277,51270838,Entire home/apt,,Wrightwood Neighbors,5,4.5,10,2.0,375.0,1.0,41.932105,-87.658422,2016-09-18 15:40:21.348629
6292369,24912448,Entire home/apt,,Gold Coast,2,,2,1.0,189.0,1.0,41.902896,-87.626419,2016-09-18 15:40:12.299597
8455435,44508428,Entire home/apt,,Bucktown,12,4.5,4,2.0,98.0,3.0,41.915546,-87.680082,2016-09-18 15:40:09.217558
8524788,11108717,Private room,,Logan Square,48,4.5,2,1.0,50.0,2.0,41.935274,-87.710402,2016-09-18 15:40:05.660199
11971419,4982645,Entire home/apt,,Wicker Park,5,5.0,7,3.0,500.0,2.0,41.90816,-87.682279,2016-09-18 15:39:53.853313
14482126,5326342,Entire home/apt,,The Loop,0,,2,1.0,180.0,2.0,41.879941,-87.634828,2016-09-18 15:39:42.647965
15101939,39992001,Entire home/apt,,Lake View,0,,4,1.0,200.0,1.0,41.951887,-87.658067,2016-09-18 15:39:29.294753
15002282,94185933,Entire home/apt,,West De Paul,1,,2,1.0,105.0,1.0,41.927839,-87.663496,2016-09-18 15:39:18.908170
7698166,35247963,Shared room,,Little Village,74,4.5,1,1.0,15.0,1.0,41.852932,-87.703671,2016-09-18 15:39:12.090099
9254794,48082237,Entire home/apt,,Logan Square,48,5.0,7,3.0,150.0,2.0,41.93089,-87.706928,2016-09-18 15:39:09.327852
8627226,33607250,Entire home/apt,,Ravenswood,8,5.0,5,2.0,200.0,1.0,41.969088,-87.682723,2016-09-18 15:39:02.135940
13198893,12243051,Entire home/apt,,Bucktown,0,,6,3.0,159.0,,41.919939,-87.676937,2016-09-18 15:38:50.755775
8902450,21600177,Entire home/apt,,Humboldt Park,0,,6,3.0,210.0,2.0,41.908655,-87.691292,2016-09-18 15:38:46.011849
7403016,38791117,Private room,,Irving Park,4,5.0,2,1.0,50.0,1.0,41.948374,-87.710922,2016-09-18 15:38:40.338639
9855384,50733260,Shared room,,University Village / Little Italy,0,,1,1.0,60.0,1.0,41.860316,-87.648719,2016-09-18 15:38:34.191239
9113705,47493046,Entire home/apt,,Buena Park,10,5.0,2,1.0,100.0,2.0,41.956042,-87.650517,2016-09-18 15:38:33.962055
15042311,41676630,Shared room,,Humboldt Park,0,,2,1.0,35.0,1.0,41.907012,-87.689348,2016-09-18 15:38:31.671535
13404689,76310397,Private room,,Galewood,4,4.5,2,1.0,75.0,1.0,41.911653,-87.795069,2016-09-18 15:38:30.277655
79101,272671,Private room,,Uptown,127,5.0,6,1.0,180.0,1.0,41.967924,-87.657569,2016-09-18 15:38:28.397973
9846327,50073630,Entire home/apt,,Near North,7,4.5,3,1.0,140.0,3.0,41.894372,-87.630143,2016-09-18 15:38:23.123565
4351295,2907254,Shared room,,West Rogers Park,25,5.0,1,1.0,25.0,1.0,42.015755,-87.686777,2016-09-18 15:38:18.984087
14913993,93690912,Entire home/apt,,South Loop,0,,4,1.0,149.0,1.0,41.861566,-87.626143,2016-09-18 15:37:59.295989
13866814,69532286,Entire home/apt,,Near North,8,5.0,3,0.0,100.0,1.0,41.902299,-87.634367,2016-09-18 15:37:55.174263
