room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
12737030,69264508,Private room,,Lake View East,13,5.0,2,,65.0,2.0,41.934309,-87.639152,2016-11-24 07:08:26.617533
13452819,75829160,Private room,,Old Irving Park,16,5.0,2,,72.0,1.0,41.951835,-87.731445,2016-11-24 07:08:17.572922
14215568,31050127,Private room,,Belmont Gardens,7,5.0,1,,50.0,1.0,41.934372,-87.739761,2016-11-24 07:07:40.710974
8824621,15907453,Private room,,Hyde Park,75,4.5,2,,45.0,,41.799142,-87.590789,2016-11-24 07:07:15.580887
10655781,22611144,Entire home/apt,,Bucktown,5,4.5,4,,80.0,1.0,41.919131,-87.673759,2016-11-24 07:07:14.424816
7048360,36962029,Private room,,Uptown,14,4.5,2,,55.0,2.0,41.975487,-87.666748,2016-11-24 07:07:08.538195
7933418,6333423,Entire home/apt,,Fulton River District,16,5.0,4,,119.0,1.0,41.888297,-87.642249,2016-11-24 07:07:04.766665
1428024,4509503,Private room,,Logan Square,65,4.5,2,,69.0,2.0,41.910789,-87.687458,2016-11-24 07:06:59.765905
14050943,84267085,Private room,,Palmer Square,0,,2,,55.0,1.0,41.919524,-87.704034,2016-11-24 07:06:55.996979
15815123,101868690,Shared room,,Englewood,0,,1,,169.0,1.0,41.791569,-87.659142,2016-11-24 07:06:20.919835
15374221,25464317,Private room,,South Loop,7,5.0,2,,58.0,1.0,41.857421,-87.631174,2016-11-24 07:06:10.908386
14749600,18765155,Private room,,Pilsen,9,5.0,4,,60.0,1.0,41.856436,-87.646798,2016-11-24 07:06:06.476313
14284044,86193233,Entire home/apt,,Kenwood,15,4.5,4,,75.0,2.0,41.806601,-87.603575,2016-11-24 07:05:56.893801
8737483,34130188,Entire home/apt,,North Center,36,4.5,6,,99.0,1.0,41.95535,-87.674742,2016-11-24 07:05:42.061945
5652950,26932886,Entire home/apt,,Lake View East,61,5.0,4,,109.0,1.0,41.941372,-87.644869,2016-11-24 07:05:34.102825
8285480,4540206,Private room,,Gold Coast,0,,1,,150.0,3.0,41.894107,-87.622246,2016-11-24 07:05:28.051219
4119054,21368758,Private room,,West Town,5,5.0,1,,65.0,1.0,41.894036,-87.664404,2016-11-24 07:05:15.585471
15249588,5942866,Entire home/apt,,Gold Coast,3,5.0,3,,150.0,2.0,41.904315,-87.628561,2016-11-24 07:04:57.112664
3302759,16680094,Entire home/apt,,Ukrainian Village,54,4.5,12,,299.0,3.0,41.899859,-87.680303,2016-11-24 07:04:32.427253
13280235,12243051,Entire home/apt,,Ranch Triangle,8,4.5,6,,189.0,3.0,41.917562,-87.653442,2016-11-24 07:03:36.752914
13451835,2026222,Private room,,Wicker Park,2,,2,,99.0,1.0,41.907362,-87.67268,2016-11-24 07:03:30.183334
12073269,6224544,Private room,,Uptown,14,5.0,4,,70.0,1.0,41.966515,-87.655116,2016-11-24 07:03:19.020708
15677560,101259897,Private room,,Lake View,0,,2,,500.0,1.0,41.942029,-87.657915,2016-11-24 07:03:13.573749
13376823,32239217,Entire home/apt,,Lake View East,23,4.5,2,,130.0,1.0,41.940713,-87.645789,2016-11-24 07:02:54.259272
15301587,46160528,Private room,,University Village / Little Italy,1,,2,,60.0,2.0,41.872423,-87.665163,2016-11-24 07:02:46.984181
13878916,71708336,Entire home/apt,,Old Irving Park,7,5.0,5,,125.0,1.0,41.953686,-87.740089,2016-11-24 07:02:45.563315
15786161,48953268,Entire home/apt,,Wicker Park,0,,5,,175.0,1.0,41.906191,-87.68531,2016-11-24 07:02:43.946021
13065518,20559759,Private room,,Logan Square,12,5.0,1,,75.0,,41.915945,-87.696721,2016-11-24 07:02:04.268456
15624828,18762340,Private room,,North Center,0,,2,,75.0,1.0,41.957932,-87.682981,2016-11-24 07:01:55.276645
15706087,30278371,Entire home/apt,,Lake View East,0,,2,,125.0,2.0,41.941701,-87.648714,2016-11-24 07:01:50.862924
7350587,5786315,Entire home/apt,,West Town,11,5.0,4,,110.0,2.0,41.89369,-87.660421,2016-11-24 07:01:36.448560
